browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Chrome,114.0.0.0,Windows,en-US,2023-06-10_03:12:04,2023-06-09_20:12:04,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?token=julia3,767.907

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","",246;1000,60;14,"16.66",388015,m,241,"1"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","",264;1000,60;15,"16.66",391032,m,261,"1"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","",258;999,60;15,"16.66",394024,m,255,"1"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",245;999,60;14,"16.66",397009,m,241,"1"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","",242;999,60;14,"16.66",400005,m,239,"1"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","",253;1000,60;15,"16.66",403013,m,249,"1"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","",227;1000,60;13,"16.66",405986,m,224,"1"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","",273;999,60;16,"16.66",409031,m,270,"1"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","",252;999,60;15,"16.66",412008,m,249,"1"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",263;999,60;15,"16.66",415017,m,258,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","",278;1000,60;16,"16.66",418030,m,275,"1"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",438058,timeout,1482,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","",516;1000,60;30,"16.66",438574,m,512,"1"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","",257;999,60;15,"16.66",441314,m,251,"1"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","",293;999,60;17,"16.66",444348,m,290,"1"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","",285;1000,60;17,"16.66",447338,m,277,"1"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",288;1000,60;17,"16.66",450339,m,284,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","",276;999,60;16,"16.66",453325,m,270,"1"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",219;999,60;13,"16.66",456267,m,215,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","",263;999,60;15,"16.66",459310,m,260,"1"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","",253;999,60;15,"16.66",462298,m,248,"1"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","",265;999,60;15,"16.65",465309,m,262,"1"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",227;1000,60;13,"16.66",468268,m,223,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",230;999,60;13,"16.66",471270,m,226,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","",335;999,60;20,"16.66",474373,m,330,"1"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","",290;999,60;17,"16.66",477327,m,284,"1"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","",236;999,60;14,"16.66",480271,m,232,"1"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",265;999,60;15,"16.66",483298,m,260,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","",265;999,60;15,"16.66",486297,m,261,"1"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","",233;999,60;13,"16.66",489264,m,229,"1"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","",299;999,60;17,"16.66",492328,m,295,"1"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","",254;999,60;15,"16.66",495281,m,251,"1"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","",283;1000,60;16,"16.65",498308,m,278,"1"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",274;999,60;16,"16.66",501297,m,267,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",527010,timeout,1490,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","",288;1000,60;17,"16.66",527297,m,284,"1"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","",260;999,60;15,"16.66",530267,m,257,"1"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",241;999,60;14,"16.66",533247,m,238,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",238;999,60;14,"16.66",536242,m,232,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","",239;999,60;14,"16.66",539241,m,234,"1"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","",226;999,60;13,"16.66",542227,m,222,"1"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.66",545236,m,232,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","",248;999,60;14,"16.66",548246,m,245,"1"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",232;1000,60;13,"16.66",551227,m,226,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","",280;1000,60;16,"16.66",554275,m,277,"1"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","",243;1000,60;14,"16.66",557235,m,239,"1"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","",249;999,60;14,"16.66",560240,m,245,"1"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","",258;999,60;15,"16.66",563247,m,255,"1"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","",224;999,60;13,"16.66",566211,m,219,"1"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",251;1000,60;14,"16.66",569237,m,246,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","",248;999,60;14,"16.66",572233,m,243,"1"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","",255;999,60;15,"16.65",575238,m,251,"1"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","",231;999,60;13,"16.65",578212,m,227,"1"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","",242;1000,60;14,"16.66",581222,m,239,"1"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.66",584215,m,233,"1"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","",254;999,60;15,"16.66",587230,m,251,"1"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",295;999,60;17,"16.66",590270,m,292,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",613795,timeout,1489,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","",377;999,60;22,"16.66",614172,m,373,"1"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","",255;1000,60;15,"16.66",617048,m,251,"1"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","",239;1000,60;14,"16.66",620031,m,235,"1"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",248;999,60;14,"16.66",623038,m,244,"1"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",238;999,60;14,"16.66",626026,m,232,"1"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",275;999,60;16,"16.66",629062,m,271,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",250;1000,60;14,"16.66",632034,m,246,"1"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",233;1000,60;13,"16.66",635016,m,228,"1"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","",266;999,60;15,"16.66",638048,m,261,"1"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","",232;999,60;13,"16.65",641013,m,229,"1"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",232;1000,60;13,"16.66",644010,m,228,"1"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",258;1000,60;15,"16.66",647035,m,254,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",253;999,60;15,"16.66",650028,m,248,"1"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",236;999,60;14,"16.66",653009,m,233,"1"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",268;1000,60;16,"16.66",656040,m,265,"1"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",282;999,60;16,"16.66",659052,m,279,"1"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",258;999,60;15,"16.65",662027,m,255,"1"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",246;1000,60;14,"16.66",665012,m,242,"1"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",227;999,60;13,"16.66",667992,m,223,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",247;999,60;14,"16.66",671010,m,244,"1"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",254;999,60;15,"16.65",674016,m,251,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",296;999,60;17,"16.64",677056,m,291,"1"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",297;999,60;17,"16.66",680055,m,293,"1"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",701414,timeout,1471,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","",385;999,60;22,"16.66",701798,m,382,"1"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","",260;999,60;15,"16.66",704671,m,256,"1"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","",258;999,60;15,"16.66",707667,m,254,"1"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",267;1000,60;15,"16.65",710676,m,264,"1"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",254;1000,60;15,"16.66",713661,m,251,"1"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",231;1000,60;13,"16.66",716636,m,228,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",251;1000,60;15,"16.66",719655,m,248,"1"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",253;999,60;15,"16.66",722654,m,248,"1"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",244;999,60;14,"16.66",725644,m,240,"1"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",290;999,60;17,"16.66",728689,m,286,"1"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",248;999,60;14,"16.66",731645,m,244,"1"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",249;999,60;14,"16.66",734644,m,245,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",269;999,60;15,"16.68",737662,m,266,"1"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",297;999,60;17,"16.65",740688,m,293,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",525;999,60;31,"16.65",743915,m,521,"1"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",358;999,60;21,"16.66",746747,m,355,"1"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",312;1000,60;18,"16.66",749699,m,307,"1"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",251;999,60;15,"16.66",752636,m,248,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",271;999,60;16,"16.69",755654,m,268,"1"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",254;999,60;15,"16.66",758636,m,251,"1"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",251;1000,60;14,"16.66",761631,m,247,"1"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",287;999,60;17,"16.66",764666,m,282,"1"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",267;999,60;15,"16.66",767644,m,263,"1"
