browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Chrome,107.0.0.0,MacOS,en-US,2023-04-13_04:23:17,2023-04-12_21:23:17,2023-04-12_20:12:40,https://www.testable.org/experiment/11502/795217/start?eid=2&ec=1&token=dzSVoqEZU2I3coF,1012.985

rowNo,type,stim1,stimFormat,key,label,presTime,ITI,keyboard,feedback,responseWindow,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"31",test,V,word,"",2p3-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",286799,timeout,3005,""
"32",test,Y,word,"",2p4-2,"1000","1000",m,"","3000",1003,60,"16.71","649","38","16.71",288448,m,643,""
"33",test,E,word,"",2p5-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",292447,timeout,3005,""
"34",test,P,word,"",2p6-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",296458,timeout,3005,""
"35",test,C,word,"",2p7-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",300469,timeout,3005,""
"36",test,O,word,"",2p8-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",304479,timeout,3006,""
"37",test,C,word,m,2p9-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",308489,timeout,3005,"0"
"38",test,L,word,"",2p10-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",312500,timeout,3004,""
"39",test,C,word,m,2p11-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",316511,timeout,3005,"0"
"40",test,L,word,m,2p12-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",320522,timeout,3005,"0"
"41",test,J,word,"",2p13-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",324533,timeout,3005,""
"42",test,X,word,"",2p14-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",328543,timeout,3005,""
"43",test,G,word,"",2p15-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",332554,timeout,3005,""
"44",test,X,word,m,2p16-2,"1000","1000",m,"","3000",1003,60,"16.71","484","28","16.71",334038,m,479,"1"
"45",test,G,word,m,2p17-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",338035,timeout,3005,"0"
"46",test,Y,word,"",2p18-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",342046,timeout,3005,""
"47",test,W,word,"",2p19-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",346057,timeout,3006,""
"48",test,F,word,"",2p20-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",350067,timeout,3005,""
"49",test,W,word,m,2p21-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",354078,timeout,3005,"0"
"50",test,V,word,"",2p22-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",358089,timeout,3005,""
"52",test,"",word,"",placeholder3,"","",m,"","1500","",0,0,"","","",430850,timeout,1479,""
"53",test,D,word,"",3p1-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",434860,timeout,3005,""
"54",test,S,word,"",3p2-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",438871,timeout,3004,""
"55",test,F,word,"",3p3-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",442882,timeout,3005,""
"56",test,D,word,m,3p4-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","479","28","16.71",444362,m,473,"1"
"57",test,I,word,"",3p5-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",450921,timeout,3002,""
"58",test,G,word,"",3p6-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",454931,timeout,3005,""
"59",test,J,word,"",3p7-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",458942,timeout,3005,""
"60",test,I,word,m,3p8-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","486","28","16.71",460428,m,480,"1"
"61",test,G,word,m,3p9-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",465994,timeout,3006,"0"
"62",test,V,word,"",3p10-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",470004,timeout,3004,""
"63",test,Q,word,"",3p11-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",474015,timeout,3005,""
"64",test,G,word,m,3p12-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","485","28","16.71",475500,m,479,"1"
"65",test,Y,word,"",3p13-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",481134,timeout,3005,""
"66",test,A,word,"",3p14-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",485145,timeout,3005,""
"67",test,T,word,"",3p15-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",489156,timeout,3005,""
"68",test,L,word,"",3p16-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",493166,timeout,3005,""
"69",test,J,word,"",3p17-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",497177,timeout,3005,""
"70",test,O,word,"",3p18-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.72","1003","60","16.71",501188,timeout,3005,""
"71",test,X,word,"",3p19-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",505199,timeout,3005,""
"72",test,J,word,m,3p20-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","389","23","16.71",506588,m,383,"1"
"73",test,J,word,"",3p21-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",511666,timeout,3004,""
"74",test,X,word,m,3p22-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",515676,timeout,3004,"0"
"75",test,A,word,"",3p23-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1003,60,"16.71","1003","60","16.71",519687,timeout,3006,""
"77",test,"",word,"",placeholder4,"","",m,"","1500","",0,0,"","","",537485,timeout,1484,""
"78",test,O,word,"",3p1-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",541495,timeout,3005,""
"79",test,Y,word,"",3p2-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",545506,timeout,3005,""
"80",test,S,word,"",3p3-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",549517,timeout,3005,""
"81",test,D,word,"",3p4-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",553528,timeout,3005,""
"82",test,P,word,"",3p5-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",557537,timeout,3004,""
"83",test,S,word,m,3p6-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",561549,timeout,3005,"0"
"84",test,G,word,"",3p7-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",565560,timeout,3005,""
"85",test,E,word,"",3p8-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",569570,timeout,3004,""
"86",test,I,word,"",3p9-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",573581,timeout,3005,""
"87",test,P,word,"",3p10-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",577592,timeout,3005,""
"88",test,X,word,"",3p11-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",581602,timeout,3004,""
"89",test,L,word,"",3p12-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",585614,timeout,3005,""
"90",test,T,word,"",3p13-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",589624,timeout,3005,""
"91",test,N,word,"",3p14-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",593635,timeout,3005,""
"92",test,L,word,m,3p15-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",597645,timeout,3005,"0"
"93",test,P,word,"",3p16-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",600404,m,1752,""
"94",test,N,word,m,3p17-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",604413,timeout,3006,"0"
"95",test,R,word,"",3p18-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",608424,timeout,3005,""
"96",test,S,word,"",3p19-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",612435,timeout,3005,""
"97",test,T,word,"",3p20-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",616446,timeout,3005,""
"98",test,R,word,m,3p21-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",620456,timeout,3005,"0"
"99",test,S,word,m,3p22-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",624467,timeout,3005,"0"
"100",test,T,word,m,3p23-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",628478,timeout,3005,"0"
"102",test,"",word,"",placeholder5,"","",m,"","1500","",0,0,"","","",657455,timeout,1495,""
"103",test,Z,word,"",2t1-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",661466,timeout,3005,""
"104",test,A,word,"",2t2-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",665476,timeout,3005,""
"105",test,Q,word,"",2t3-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",669487,timeout,3005,""
"106",test,A,word,m,2t4-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",672067,m,1574,"1"
"107",test,Q,word,m,2t5-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",674403,m,1337,"1"
"108",test,B,word,"",2t6-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",678411,timeout,3005,""
"109",test,C,word,"",2t7-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",682421,timeout,3005,""
"110",test,I,word,"",2t8-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",686433,timeout,3005,""
"111",test,C,word,m,2t9-1,"1000","1000",m,"","3000",1003,60,"16.71","769","45","16.71",688202,m,764,"1"
"112",test,J,word,"",2t10-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",692198,timeout,3005,""
"113",test,C,word,m,2t11-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",696208,timeout,3005,"0"
"114",test,T,word,"",2t12-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",700219,timeout,3005,""
"115",test,T,word,"",2t13-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",704230,timeout,3005,""
"116",test,A,word,"",2t14-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",708241,timeout,3005,""
"117",test,Z,word,"",2t15-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",712251,timeout,3005,""
"118",test,U,word,"",2t16-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",716262,timeout,3005,""
"119",test,I,word,"",2t17-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",720272,timeout,3004,""
"120",test,P,word,"",2t18-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",724283,timeout,3004,""
"121",test,I,word,m,2t19-1,"1000","1000",m,"","3000",1003,60,"16.71","826","49","16.71",726110,m,821,"1"
"122",test,Q,word,"",2t20-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",730116,timeout,3005,""
"123",test,H,word,"",2t21-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",734127,timeout,3005,""
"124",test,Q,word,m,2t22-1,"1000","1000",m,"","3000",1003,60,"16.71","416","24","16.71",735543,m,411,"1"
"126",test,"",word,"",placeholder6,"","",m,"","1500","",0,0,"","","",743887,timeout,1481,""
"127",test,U,word,"",2t1-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",747897,timeout,3006,""
"128",test,X,word,"",2t2-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",751907,timeout,3005,""
"129",test,U,word,m,2t3-2,"1000","1000",m,"","3000",1003,60,"16.71","714","42","16.71",753622,m,709,"1"
"130",test,L,word,"",2t4-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",757623,timeout,3005,""
"131",test,U,word,m,2t5-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",761634,timeout,3005,"0"
"132",test,L,word,m,2t6-2,"1000","1000",m,"","3000",1003,60,"16.71","914","54","16.71",763548,m,909,"1"
"133",test,R,word,"",2t7-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",767549,timeout,3005,""
"134",test,U,word,"",2t8-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",771560,timeout,3005,""
"135",test,A,word,"",2t9-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",775571,timeout,3006,""
"136",test,U,word,"",2t10-2,"1000","1000",m,"","3000",1003,60,"16.71","504","29","16.71",777075,m,498,""
"137",test,A,word,m,2t11-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",781068,timeout,3004,"0"
"138",test,G,word,"",2t12-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",785080,timeout,3006,""
"139",test,T,word,"",2t13-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",789090,timeout,3004,""
"140",test,O,word,"",2t14-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",793101,timeout,3006,""
"141",test,B,word,"",2t15-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",797112,timeout,3005,""
"142",test,L,word,"",2t16-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",801122,timeout,3005,""
"143",test,B,word,m,2t17-2,"1000","1000",m,"","3000",1003,60,"16.71","528","31","16.71",802650,m,523,"1"
"144",test,W,word,"",2t18-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",806653,timeout,3005,""
"145",test,H,word,"",2t19-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",810664,timeout,3005,""
"146",test,Y,word,"",2t20-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",814675,timeout,3004,""
"147",test,H,word,m,2t21-2,"1000","1000",m,"","3000",1003,60,"16.71","535","31","16.71",816210,m,530,"1"
"148",test,Q,word,"",2t22-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",820207,timeout,3005,""
"150",test,"",word,"",placeholder7,"","",m,"","1500","",0,0,"","","",833910,timeout,1483,""
"151",test,O,word,"",3t1-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",837921,timeout,3005,""
"152",test,B,word,"",3t2-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",841931,timeout,3005,""
"153",test,P,word,"",3t3-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",845942,timeout,3006,""
"154",test,Z,word,"",3t4-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",849952,timeout,3005,""
"155",test,B,word,m,3t5-1,"1000","1000",m,"","3000",1003,60,"16.71","527","31","16.71",851480,m,523,"1"
"156",test,R,word,"",3t6-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",855484,timeout,3005,""
"157",test,K,word,"",3t7-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",859494,timeout,3005,""
"158",test,V,word,"",3t8-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",863505,timeout,3005,""
"159",test,A,word,"",3t9-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",867516,timeout,3005,""
"160",test,K,word,m,3t10-1,"1000","1000",m,"","3000",1003,60,"16.71","473","28","16.71",868989,m,468,"1"
"161",test,D,word,"",3t11-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",872998,timeout,3006,""
"162",test,T,word,"",3t12-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",877009,timeout,3005,""
"163",test,L,word,"",3t13-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",881019,timeout,3005,""
"164",test,S,word,"",3t14-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",885030,timeout,3005,""
"165",test,J,word,"",3t15-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",889040,timeout,3005,""
"166",test,L,word,m,3t16-1,"1000","1000",m,"","3000",1003,60,"16.71","499","29","16.71",890540,m,494,"1"
"167",test,V,word,"",3t17-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",894538,timeout,3005,""
"168",test,J,word,m,3t18-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",898549,timeout,3005,"0"
"169",test,L,word,"",3t19-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",902559,timeout,3005,""
"170",test,V,word,m,3t20-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",904983,m,1417,"1"
"171",test,E,word,"",3t21-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",908977,timeout,3005,""
"172",test,C,word,"",3t22-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",912988,timeout,3006,""
"173",test,V,word,m,3t23-1,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",916998,timeout,3004,"0"
"175",test,"",word,"",placeholder8,"","",m,"","1500","",0,0,"","","",927543,timeout,1495,""
"176",test,A,word,"",3t1-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",931554,timeout,3005,""
"177",test,C,word,"",3t2-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",935564,timeout,3004,""
"178",test,G,word,"",3t3-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",939576,timeout,3005,""
"179",test,D,word,"",3t4-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",943586,timeout,3005,""
"180",test,C,word,m,3t5-2,"1000","1000",m,"","3000",1003,60,"16.71","510","30","16.71",945096,m,506,"1"
"181",test,W,word,"",3t6-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",949101,timeout,3005,""
"182",test,U,word,"",3t7-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",953112,timeout,3005,""
"183",test,Q,word,"",3t8-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",957122,timeout,3005,""
"184",test,W,word,m,3t9-2,"1000","1000",m,"","3000",1003,60,"16.71","776","46","16.71",958899,m,771,"1"
"185",test,N,word,"",3t10-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",962905,timeout,3005,""
"186",test,Q,word,m,3t11-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",966915,timeout,3005,"0"
"187",test,D,word,"",3t12-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",970926,timeout,3006,""
"188",test,Z,word,"",3t13-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",974937,timeout,3005,""
"189",test,R,word,"",3t14-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",978947,timeout,3005,""
"190",test,F,word,"",3t15-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",982958,timeout,3005,""
"191",test,Z,word,m,3t16-2,"1000","1000",m,"","3000",1003,60,"16.71","388","23","16.71",984347,m,383,"1"
"192",test,E,word,"",3t17-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",988355,timeout,3005,""
"193",test,C,word,"",3t18-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",992367,timeout,3006,""
"194",test,Y,word,"",3t19-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",996377,timeout,3005,""
"195",test,E,word,m,3t20-2,"1000","1000",m,"","3000",1003,60,"16.71","577","34","16.71",997955,m,572,"1"
"196",test,K,word,"",3t21-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",1001959,timeout,3006,""
"197",test,Y,word,m,3t22-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",1005970,timeout,3005,"0"
"198",test,D,word,"",3t23-2,"1000","1000",m,"","3000",1003,60,"16.71","1003","60","16.71",1009980,timeout,3005,""
