browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Chrome,115.0.0.0,Windows,en-US,2023-07-20_02:02:59,2023-07-19_19:02:59,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?eid=2&ec=2&token=1n7nwXsaQrqbqIa,635.512

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"60",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",180502,timeout,2990,"0"
"61",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",624;1000,"37","16.66",181125,m,615,"1"
"63",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",209853,timeout,1475,"0"
"64",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999",60;60,"16.66",212851,timeout,2990,"0"
"67",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",215849,timeout,2990,"0"
"70",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",218848,timeout,2993,"0"
"73",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",221846,timeout,2991,"0"
"76",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,868;1000,"52","16.65",222714,m,860,"1"
"78",test,"",word,m,placeholder3-6,"",waitResponseWindow,"1500",m,"","","","","",227960,timeout,1480,"0"
"79",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.65",230958,timeout,2991,"0"
"82",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",233957,timeout,2991,"0"
"85",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",236955,timeout,2991,"0"
"88",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,960;999,"57","16.65",237914,m,951,"1"
"90",test,"",word,m,placeholder3-10,"",waitResponseWindow,"1500",m,"","","","","",242535,timeout,1485,"0"
"91",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",245533,timeout,2991,"0"
"94",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.65",248532,timeout,2991,"0"
"97",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.65",251530,timeout,2992,"0"
"100",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.65",254528,timeout,2991,"0"
"103",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",257527,timeout,2991,"0"
"106",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,405;1000,"24","16.65",257931,m,396,"1"
"109",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",269904,timeout,1482,""
"110",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",272901,timeout,2989,"0"
"111",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",275900,timeout,2991,"0"
"112",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",278898,timeout,2991,"0"
"113",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","",791;999,"47","16.66",279688,m,781,"1"
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",284895,timeout,2991,"0"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",287893,timeout,2990,"0"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",290891,timeout,2990,"0"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",612;1000,"36","16.66",291502,m,604,"1"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",296888,timeout,2991,"0"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",299887,timeout,2992,"0"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",302885,timeout,2991,"0"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",305883,timeout,2990,"0"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",308884,timeout,2993,"0"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",309952,m,1061,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",314879,timeout,2993,"0"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",332152,timeout,1484,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",335151,timeout,2991,"0"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",338149,timeout,2990,"0"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",341147,timeout,2990,"0"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",344146,timeout,2992,"0"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",644;999,"38","16.66",344789,m,635,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",350143,timeout,2991,"0"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",772;999,"46","16.66",350914,m,763,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",356139,timeout,2991,"0"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",359137,timeout,2990,"0"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",362136,timeout,2991,"0"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",725;999,"43","16.67",362860,m,716,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",887;999,60;53,"16.66",366020,m,882,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",371130,timeout,2991,"0"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",374130,timeout,2996,"0"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",377127,timeout,2990,"0"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",783;1000,"46","16.66",377910,m,778,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",383124,timeout,2991,"0"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",386123,timeout,2991,"0"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",389121,timeout,2990,"0"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",392119,timeout,2991,"0"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",395118,timeout,2990,"0"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",667;1000,"39","16.66",395784,m,659,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",407344,timeout,1479,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",410342,timeout,2990,"0"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",413341,timeout,2991,"0"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",853;999,"51","16.66",414193,m,844,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",913;999,60;54,"16.66",417251,m,904,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",422336,timeout,2991,"0"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",425335,timeout,2990,"0"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",634;999,"38","16.65",425968,m,625,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.65",431331,timeout,2990,"0"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",860;999,"51","16.66",432190,m,852,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",437328,timeout,2991,"0"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",440326,timeout,2990,"0"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",443325,timeout,2991,"0"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",446323,timeout,2988,"0"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",449321,timeout,2991,"0"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",605;1000,"36","16.66",449925,m,596,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",455318,timeout,2992,"0"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",458316,timeout,2990,"0"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",461314,timeout,2991,"0"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",464312,timeout,2993,"0"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",467310,timeout,2993,"0"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",470309,timeout,2995,"0"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",687;1000,"41","16.65",470996,m,679,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",485935,timeout,1480,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",488933,timeout,2991,"0"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",491931,timeout,2990,"0"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",494929,timeout,2991,"0"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",497928,timeout,2991,"0"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",500926,timeout,2991,"0"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",502141,m,1208,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",506923,timeout,2992,"0"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",509921,timeout,2990,"0"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",512920,timeout,2991,"0"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",515918,timeout,2990,"0"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",518917,timeout,2992,"0"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",756;999,"45","16.66",519671,m,746,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",524913,timeout,2990,"0"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",527911,timeout,2990,"0"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",530909,timeout,2991,"0"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",533908,timeout,2991,"0"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",536906,timeout,2989,"0"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",539904,timeout,2992,"0"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",541254,m,1342,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",545901,timeout,2991,"0"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",548900,timeout,2991,"0"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",551898,timeout,2991,"0"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",554897,timeout,2991,"0"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",563558,timeout,1479,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",566557,timeout,2991,"0"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",569556,timeout,2991,"0"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",572553,timeout,2990,"0"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",575552,timeout,2991,"0"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",578550,timeout,2991,"0"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",772;999,"46","16.67",579321,m,763,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",584547,timeout,2991,"0"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",587546,timeout,2991,"0"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",590544,timeout,2990,"0"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",593542,timeout,2990,"0"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",596541,timeout,2991,"0"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",696;1000,"41","16.65",597235,m,687,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",602537,timeout,2991,"0"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",910;1000,"54","16.66",603446,m,902,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","","999",60;60,"16.66",608534,timeout,2991,"0"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",611532,timeout,2990,"0"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",614530,timeout,2990,"0"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",615534,m,997,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",620527,timeout,2991,"0"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",623525,timeout,2993,"0"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",626524,timeout,2991,"0"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",629522,timeout,2990,"0"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",632521,timeout,2991,"0"
