browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"112.0",Windows,en-US,2023-04-21_18:08:18,2023-04-21_20:08:18,2023-04-20_01:38:58,https://www.testable.org/experiment/11502/795217/start?eid=2&ec=2&token=VBEt61SOjTjwLDn,1382.341

rowNo,type,stim1,stimFormat,key,label,presTime,ITI,keyboard,feedback,responseWindow,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"15",test,Z,word,m,2p11_1C,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",166991,m,1406,"1"
"16",test,W,word,m,2p12_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",171255,m,1157,"1"
"17",test,L,word,m,2p13_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",176708,timeout,2999,"0"
"18",test,W,word,m,2p14_1C,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","643","38","16.66",178350,m,641,"1"
"19",test,M,word,m,2p15_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",183607,timeout,2997,"0"
"20",test,W,word,m,2p16_1C,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",186194,m,1587,"1"
"21",test,C,word,m,2p17_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",191855,timeout,2998,"0"
"22",test,S,word,m,2p18_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",195855,timeout,2994,"0"
"23",test,I,word,m,2p19_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",199853,timeout,2994,"0"
"24",test,S,word,m,2p20_1C,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",203854,timeout,2995,"0"
"25",test,U,word,m,2p21_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",207852,timeout,2990,"0"
"26",test,X,word,m,2p22_1,"1000","1000",m,correct: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",211852,timeout,2992,"0"
"28",test,Y,word,"",placeholder2,"","",m,"","1500","",0,0,"","","",309801,timeout,1479,""
"29",test,H,word,"",2p1-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",313800,timeout,2998,""
"30",test,X,word,"",2p2-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",317800,timeout,2999,""
"31",test,V,word,"",2p3-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",321799,timeout,2998,""
"32",test,Y,word,"",2p4-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",325798,timeout,2997,""
"33",test,E,word,"",2p5-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",329797,timeout,2998,""
"34",test,P,word,"",2p6-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",333797,timeout,2997,""
"35",test,C,word,"",2p7-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",337796,timeout,2998,""
"36",test,O,word,"",2p8-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",341795,timeout,2997,""
"37",test,C,word,m,2p9-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",345795,timeout,2999,"0"
"38",test,L,word,"",2p10-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",349794,timeout,2998,""
"39",test,C,word,m,2p11-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",353793,timeout,2996,"0"
"40",test,L,word,m,2p12-2,"1000","1000",m,"","3000",1000,60,"16.66","660","39","16.66",355452,m,657,"1"
"41",test,J,word,"",2p13-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",359442,timeout,2998,""
"42",test,X,word,"",2p14-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",363442,timeout,2998,""
"43",test,G,word,"",2p15-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",367440,timeout,2993,""
"44",test,X,word,m,2p16-2,"1000","1000",m,"","3000",1000,60,"16.66","822","49","16.66",369262,m,813,"1"
"45",test,G,word,m,2p17-2,"1000","1000",m,"","3000",1000,60,"16.66","883","52","16.66",371139,m,874,"1"
"46",test,Y,word,"",2p18-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",375123,timeout,2994,""
"47",test,W,word,"",2p19-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",379123,timeout,2997,""
"48",test,F,word,"",2p20-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",383122,timeout,2999,""
"49",test,W,word,m,2p21-2,"1000","1000",m,"","3000",1000,60,"16.66","748","44","16.66",384869,m,747,"1"
"50",test,V,word,"",2p22-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",388854,timeout,2998,""
"52",test,"",word,"",placeholder3,"","",m,"","1500","",0,0,"","","",614381,timeout,1485,""
"53",test,D,word,"",3p1-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",618380,timeout,2994,""
"54",test,S,word,"",3p2-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",622379,timeout,2996,""
"55",test,F,word,"",3p3-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",626379,timeout,2996,""
"56",test,D,word,m,3p4-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",630378,timeout,2998,"0"
"57",test,I,word,"",3p5-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",634377,timeout,2996,""
"58",test,G,word,"",3p6-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",638377,timeout,2997,""
"59",test,J,word,"",3p7-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",642376,timeout,2998,""
"60",test,I,word,m,3p8-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","406","24","16.66",643781,m,403,"1"
"61",test,G,word,m,3p9-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",709598,timeout,2994,"0"
"62",test,V,word,"",3p10-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",713597,timeout,2998,""
"63",test,Q,word,"",3p11-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",717596,timeout,2997,""
"64",test,G,word,m,3p12-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",719927,m,1329,"1"
"65",test,Y,word,"",3p13-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",796099,timeout,2994,""
"66",test,A,word,"",3p14-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",799436,m,2332,""
"67",test,T,word,"",3p15-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",825028,timeout,2998,""
"68",test,L,word,"",3p16-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",828640,m,2611,""
"69",test,J,word,"",3p17-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",834115,m,1320,""
"70",test,O,word,"",3p18-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",839575,timeout,2993,""
"71",test,X,word,"",3p19-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","140","8","16.66",840714,m,133,""
"72",test,J,word,m,3p20-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",846276,m,2666,"1"
"73",test,J,word,"",3p21-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,61,"16.39","1000","60","16.66",851974,timeout,2999,""
"74",test,X,word,m,3p22-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",855971,timeout,2993,"0"
"75",test,A,word,"",3p23-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.66","1000","60","16.66",859972,timeout,2997,""
"77",test,"",word,"",placeholder4,"","",m,"","1500","",0,0,"","","",877802,timeout,1484,""
"78",test,O,word,"",3p1-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",881801,timeout,2996,""
"79",test,Y,word,"",3p2-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",885800,timeout,2998,""
"80",test,S,word,"",3p3-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",889800,timeout,2999,""
"81",test,D,word,"",3p4-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",893799,timeout,2998,""
"82",test,P,word,"",3p5-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",897798,timeout,2997,""
"83",test,S,word,m,3p6-2,"1000","1000",m,"","3000",1000,60,"16.66","845","50","16.66",899642,m,843,"1"
"84",test,G,word,"",3p7-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",903630,timeout,2997,""
"85",test,E,word,"",3p8-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",907630,timeout,2997,""
"86",test,I,word,"",3p9-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",911629,timeout,2993,""
"87",test,P,word,"",3p10-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",915629,timeout,2995,""
"88",test,X,word,"",3p11-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",919628,timeout,2997,""
"89",test,L,word,"",3p12-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",923627,timeout,2999,""
"90",test,T,word,"",3p13-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",927627,timeout,2997,""
"91",test,N,word,"",3p14-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",931626,timeout,2997,""
"92",test,L,word,m,3p15-2,"1000","1000",m,"","3000",1000,60,"16.66","598","35","16.66",933223,m,590,"1"
"93",test,P,word,"",3p16-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",937208,timeout,2994,""
"94",test,N,word,m,3p17-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",939328,m,1115,"1"
"95",test,R,word,"",3p18-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",943323,timeout,2993,""
"96",test,S,word,"",3p19-2,"1000","1000",m,"","3000",1000,60,"16.66","806","48","16.66",945129,m,804,""
"97",test,T,word,"",3p20-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",949122,timeout,2992,""
"98",test,R,word,m,3p21-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",953122,timeout,2991,"0"
"99",test,S,word,m,3p22-2,"1000","1000",m,"","3000",1000,60,"16.66","870","52","16.66",954991,m,864,"1"
"100",test,T,word,m,3p23-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",958988,timeout,2999,"0"
"102",test,"",word,"",placeholder5,"","",m,"","1500","",0,0,"","","",991732,timeout,1483,""
"103",test,Z,word,"",2t1-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",995731,timeout,2993,""
"104",test,A,word,"",2t2-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",999731,timeout,2998,""
"105",test,Q,word,"",2t3-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1003730,timeout,2996,""
"106",test,A,word,m,2t4-1,"1000","1000",m,"","3000",1000,60,"16.66","572","34","16.66",1005301,m,570,"1"
"107",test,Q,word,m,2t5-1,"1000","1000",m,"","3000",1000,60,"16.66","813","48","16.66",1007108,m,809,"1"
"108",test,B,word,"",2t6-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1011095,timeout,2998,""
"109",test,C,word,"",2t7-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1015094,timeout,2991,""
"110",test,I,word,"",2t8-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1019093,timeout,2998,""
"111",test,C,word,m,2t9-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1021350,m,1256,"1"
"112",test,J,word,"",2t10-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1025343,timeout,2998,""
"113",test,C,word,m,2t11-1,"1000","1000",m,"","3000",1000,60,"16.66","600","35","16.66",1026942,m,594,"1"
"114",test,T,word,"",2t12-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1030926,timeout,2997,""
"115",test,T,word,"",2t13-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1034925,timeout,2998,""
"116",test,A,word,"",2t14-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1038924,timeout,2995,""
"117",test,Z,word,"",2t15-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1042923,timeout,2998,""
"118",test,U,word,"",2t16-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1046922,timeout,2993,""
"119",test,I,word,"",2t17-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1050921,timeout,2997,""
"120",test,P,word,"",2t18-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1054921,timeout,2995,""
"121",test,I,word,m,2t19-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1058921,timeout,2996,"0"
"122",test,Q,word,"",2t20-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1062919,timeout,2993,""
"123",test,H,word,"",2t21-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1066919,timeout,2993,""
"124",test,Q,word,m,2t22-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1069741,m,1818,"1"
"126",test,"",word,"",placeholder6,"","",m,"","1500","",0,0,"","","",1076517,timeout,1490,""
"127",test,U,word,"",2t1-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1080516,timeout,2997,""
"128",test,X,word,"",2t2-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1084515,timeout,2990,""
"129",test,U,word,m,2t3-2,"1000","1000",m,"","3000",1000,60,"16.66","835","50","16.66",1086349,m,832,"1"
"130",test,L,word,"",2t4-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1090348,timeout,2998,""
"131",test,U,word,m,2t5-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1093815,m,2465,"1"
"132",test,L,word,m,2t6-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1097813,timeout,2998,"0"
"133",test,R,word,"",2t7-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1101813,timeout,2999,""
"134",test,U,word,"",2t8-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1105812,timeout,2994,""
"135",test,A,word,"",2t9-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1109811,timeout,2998,""
"136",test,U,word,"",2t10-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1113810,timeout,2998,""
"137",test,A,word,m,2t11-2,"1000","1000",m,"","3000",1000,60,"16.66","587","35","16.66",1115397,m,585,"1"
"138",test,G,word,"",2t12-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1119393,timeout,2997,""
"139",test,T,word,"",2t13-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1123393,timeout,2997,""
"140",test,O,word,"",2t14-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1127391,timeout,2998,""
"141",test,B,word,"",2t15-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1131391,timeout,2998,""
"142",test,L,word,"",2t16-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1135390,timeout,2998,""
"143",test,B,word,m,2t17-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1139389,timeout,2994,"0"
"144",test,W,word,"",2t18-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1143389,timeout,2994,""
"145",test,H,word,"",2t19-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1147388,timeout,2994,""
"146",test,Y,word,"",2t20-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1151388,timeout,2998,""
"147",test,H,word,m,2t21-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1155387,timeout,2996,"0"
"148",test,Q,word,"",2t22-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1159386,timeout,2991,""
"150",test,"",word,"",placeholder7,"","",m,"","1500","",0,0,"","","",1198429,timeout,1485,""
"151",test,O,word,"",3t1-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1202429,timeout,2998,""
"152",test,B,word,"",3t2-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1206427,timeout,2993,""
"153",test,P,word,"",3t3-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1210427,timeout,2999,""
"154",test,Z,word,"",3t4-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1214426,timeout,2998,""
"155",test,B,word,m,3t5-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1218426,timeout,2998,"0"
"156",test,R,word,"",3t6-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1222425,timeout,2998,""
"157",test,K,word,"",3t7-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1226424,timeout,2997,""
"158",test,V,word,"",3t8-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1230424,timeout,2999,""
"159",test,A,word,"",3t9-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1234422,timeout,2995,""
"160",test,K,word,m,3t10-1,"1000","1000",m,"","3000",1000,60,"16.66","759","45","16.66",1236181,m,757,"1"
"161",test,D,word,"",3t11-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1240172,timeout,2998,""
"162",test,T,word,"",3t12-1,"1000","1000",m,"","3000",1000,60,"16.66","886","53","16.66",1242057,m,883,""
"163",test,L,word,"",3t13-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1246054,timeout,2993,""
"164",test,S,word,"",3t14-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1250053,timeout,2993,""
"165",test,J,word,"",3t15-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1254053,timeout,2999,""
"166",test,L,word,m,3t16-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1258052,timeout,2997,"0"
"167",test,V,word,"",3t17-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1262052,timeout,2999,""
"168",test,J,word,m,3t18-1,"1000","1000",m,"","3000",1000,60,"16.66","616","36","16.66",1263666,m,611,"1"
"169",test,L,word,"",3t19-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1267650,timeout,2994,""
"170",test,V,word,m,3t20-1,"1000","1000",m,"","3000",1000,60,"16.66","835","50","16.66",1269485,m,834,"1"
"171",test,E,word,"",3t21-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1273482,timeout,2997,""
"172",test,C,word,"",3t22-1,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1277482,timeout,2995,""
"173",test,V,word,m,3t23-1,"1000","1000",m,"","3000",1000,60,"16.66","635","38","16.66",1279115,m,628,"1"
"175",test,"",word,"",placeholder8,"","",m,"","1500","",0,0,"","","",1296012,timeout,1489,""
"176",test,A,word,"",3t1-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1300012,timeout,2995,""
"177",test,C,word,"",3t2-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1304011,timeout,2999,""
"178",test,G,word,"",3t3-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1308010,timeout,2994,""
"179",test,D,word,"",3t4-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1312009,timeout,2994,""
"180",test,C,word,m,3t5-2,"1000","1000",m,"","3000",1000,60,"16.66","740","44","16.66",1313748,m,735,"1"
"181",test,W,word,"",3t6-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1317742,timeout,2995,""
"182",test,U,word,"",3t7-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1321741,timeout,2999,""
"183",test,Q,word,"",3t8-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1325740,timeout,2994,""
"184",test,W,word,m,3t9-2,"1000","1000",m,"","3000",1000,60,"16.66","969","58","16.66",1327708,m,965,"1"
"185",test,N,word,"",3t10-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1331706,timeout,2998,""
"186",test,Q,word,m,3t11-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1335705,timeout,2995,"0"
"187",test,D,word,"",3t12-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1339704,timeout,2993,""
"188",test,Z,word,"",3t13-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1343704,timeout,2999,""
"189",test,R,word,"",3t14-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1347703,timeout,2995,""
"190",test,F,word,"",3t15-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1351701,timeout,2993,""
"191",test,Z,word,m,3t16-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1355701,timeout,2998,"0"
"192",test,E,word,"",3t17-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1359701,timeout,2998,""
"193",test,C,word,"",3t18-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1363700,timeout,2998,""
"194",test,Y,word,"",3t19-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1367700,timeout,2995,""
"195",test,E,word,m,3t20-2,"1000","1000",m,"","3000",1000,60,"16.66","634","37","16.66",1369333,m,627,"1"
"196",test,K,word,"",3t21-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1373315,timeout,2995,""
"197",test,Y,word,m,3t22-2,"1000","1000",m,"","3000",1000,60,"16.66","1000","60","16.66",1375362,m,1043,"1"
"198",test,D,word,"",3t23-2,"1000","1000",m,"","3000",1000,60,"16.67","1000","60","16.66",1379347,timeout,2994,""
