browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Microsoft Edge,114.0.1823.51,Windows,en-US,2023-06-20_19:20:07,2023-06-20_13:20:07,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?token=bob2,1257.484

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"56",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","",530;1000,"31","16.67",483231,m,523,"1"
"57",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",488701,timeout,2997,"0"
"58",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",491701,timeout,2996,"0"
"59",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",494701,timeout,2994,"0"
"60",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",497700,timeout,2990,"0"
"61",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",550;1000,"32","16.67",498249,m,542,"1"
"63",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",596087,timeout,1493,"0"
"64",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000",60;60,"16.66",599087,timeout,2993,"0"
"67",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",602087,timeout,2990,"0"
"70",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",605086,timeout,2993,"0"
"73",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",608086,timeout,2998,"0"
"76",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,595;1000,"35","16.66",608680,m,584,"1"
"78",test,"",word,m,placeholder3-6,"",waitResponseWindow,"1500",m,"","","","","",616901,timeout,1487,"0"
"79",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",619900,timeout,2994,"0"
"82",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",622901,timeout,2998,"0"
"85",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",625900,timeout,2987,"0"
"88",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",628899,timeout,2991,"0"
"91",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",631899,timeout,2996,"0"
"94",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",634899,timeout,2997,"0"
"97",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",637898,timeout,2996,"0"
"100",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.67",640898,timeout,2996,"0"
"103",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",643897,timeout,2997,"0"
"106",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,624;1000,"37","16.67",644520,m,620,"1"
"109",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",689192,timeout,1491,""
"110",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",692191,timeout,2989,"0"
"111",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",695191,timeout,2997,"0"
"112",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",698191,timeout,2990,"0"
"113",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",699469,m,1269,"1"
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",704189,timeout,2990,"0"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",707190,timeout,2998,"0"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",710189,timeout,2990,"0"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",338;1000,"20","16.67",710527,m,336,"1"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.67",716188,timeout,2994,"0"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",719187,timeout,2996,"0"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",722187,timeout,2997,"0"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",725187,timeout,2997,"0"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",728187,timeout,2998,"0"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",568;1000,"34","16.66",728754,m,558,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",734186,timeout,2997,"0"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",845121,timeout,1480,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",848121,timeout,2997,"0"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",851121,timeout,2997,"0"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",854120,timeout,2994,"0"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",857120,timeout,2997,"0"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",427;1000,"25","16.66",857546,m,420,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",863120,timeout,2991,"0"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",619;1000,"37","16.66",863738,m,613,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",869119,timeout,2998,"0"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",872119,timeout,2992,"0"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",875117,timeout,2992,"0"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",330;1000,"19","16.67",875446,m,326,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",657;1000,60;39,"16.66",878774,m,650,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",884116,timeout,2997,"0"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",887116,timeout,2997,"0"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",890115,timeout,2989,"0"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",299;1000,"17","16.66",890414,m,296,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",896115,timeout,2993,"0"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","59","16.95",899114,timeout,2988,"0"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",902114,timeout,2996,"0"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",905114,timeout,2997,"0"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",908114,timeout,2989,"0"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",648;1000,"38","16.66",908761,m,641,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",977421,timeout,1481,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",980421,timeout,2997,"0"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",983420,timeout,2990,"0"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",387;1000,"23","16.66",983806,m,383,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",513;1000,60;30,"16.67",986932,m,510,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",992419,timeout,2996,"0"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",995419,timeout,2990,"0"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",709;1000,"42","16.67",996127,m,703,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1001418,timeout,2996,"0"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",940;1000,"56","16.66",1002357,m,936,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1007418,timeout,2993,"0"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1010417,timeout,2993,"0"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1013416,timeout,2993,"0"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",1016416,timeout,2997,"0"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1019416,timeout,2991,"0"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",570;1000,"34","16.66",1019985,m,563,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1025415,timeout,2993,"0"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",1028415,timeout,2996,"0"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1031414,timeout,2996,"0"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1034414,timeout,2997,"0"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1037413,timeout,2993,"0"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1040413,timeout,2997,"0"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",449;1000,"26","16.66",1040861,m,446,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",1101472,timeout,1492,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1104471,timeout,2993,"0"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1107471,timeout,2997,"0"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1110471,timeout,2996,"0"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1113470,timeout,2989,"0"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1116469,timeout,2990,"0"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",877;1000,"52","16.66",1117346,m,873,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",677;1000,60;40,"16.67",1120146,m,674,"1"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",550;1000,60;32,"16.66",1123018,m,546,"1"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1128469,timeout,2998,"0"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1131468,timeout,2990,"0"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1134468,timeout,2997,"0"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1135902,m,1425,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1140467,timeout,2997,"0"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",1143467,timeout,2997,"0"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1146465,timeout,2989,"0"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1149465,timeout,2997,"0"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",1152465,timeout,2996,"0"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",1155465,timeout,2996,"0"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",547;1000,"32","16.66",1156012,m,540,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1161464,timeout,2997,"0"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",544;1000,"32","16.66",1162007,m,541,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",1167463,timeout,2996,"0"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",1170463,timeout,2994,"0"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",1190544,timeout,1493,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","",712;1000,"42","16.66",1191255,m,705,"1"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","",581;1000,60;34,"16.66",1194123,m,571,"1"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","",574;1000,60;34,"16.66",1197117,m,565,"1"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",510;1000,60;30,"16.66",1200052,m,503,"1"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",381;1000,60;22,"16.66",1202922,m,378,"1"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",535;1000,60;32,"16.66",1206076,m,530,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",330;1000,60;19,"16.67",1208871,m,320,"1"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",314;1000,60;18,"16.66",1211854,m,308,"1"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",378;1000,60;22,"16.66",1214918,m,375,"1"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",277;1000,60;16,"16.66",1217816,m,270,"1"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",342;1000,60;20,"16.66",1220880,m,338,"1"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",316;1000,60;18,"16.67",1223855,m,313,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",356;1000,60;21,"16.66",1226895,m,353,"1"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",376;1000,60;22,"16.66",1229914,m,373,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",441;1000,60;26,"16.66",1232979,m,434,"1"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",281;1000,60;16,"16.66",1235818,m,274,"1"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",262;1000,60;15,"16.68",1238799,m,259,"1"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",283;1000,60;16,"16.66",1241819,m,280,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",73;1000,60;4,"16.63",1244609,m,70,"1"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",469;1000,60;28,"16.66",1248005,m,460,"1"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",523;1000,60;31,"16.66",1251058,m,516,"1"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",536;1000,60;32,"16.66",1254071,m,532,"1"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",478;1000,60;28,"16.66",1257013,m,471,"1"
