browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"113.0",MacOS,en-CA,2023-06-06_22:25:27,2023-06-06_18:25:27,2023-06-06_20:20:29,https://www.testable.org/experiment/11502/795217/start,839.117

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"62",test,D,word,m,2p1_2,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",137894,timeout,2987,"0"
"63",test,R,word,m,2p2_2,"1000",waitResponseWindow,"3000",m,"","","1002","120","8.35",140895,timeout,2991,"0"
"64",test,H,word,m,2p3_2,"1000",waitResponseWindow,"3000",m,"","",334;1001,"39","8.37",141227,m,317,"1"
"65",test,B,word,m,2p4_2,"1000",waitResponseWindow,"3000",m,"","",345;1001,120;41,"8.35",144239,m,330,"1"
"66",test,R,word,m,2p5_2,"1000",waitResponseWindow,"3000",m,"","",356;1001,120;41,"8.36",147246,m,341,"1"
"67",test,B,word,m,2p6_2C,"1000",waitResponseWindow,"3000",m,"","",305;1002,119;36,"8.39",150200,m,294,"1"
"68",test,D,word,m,2p7_2,"1000",waitResponseWindow,"3000",m,"","",133;999,120;15,"8.31",153031,m,121,"1"
"69",test,K,word,m,2p8_2,"1000",waitResponseWindow,"3000",m,"","",299;1001,120;35,"8.35",156195,m,289,"1"
"70",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","",361;1001,120;43,"8.34",159255,m,346,"1"
"71",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","",355;1000,120;42,"8.34",162251,m,340,"1"
"72",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","",326;1000,120;39,"8.33",165224,m,315,"1"
"73",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","",268;1001,118;31,"8.42",168164,m,257,"1"
"74",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","",289;1000,120;34,"8.34",171185,m,276,"1"
"75",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",431;1001,120;51,"8.36",174327,m,418,"1"
"77",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",241464,timeout,1490,"0"
"78",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"1000",120;120,"8.34",244465,timeout,2990,"0"
"81",test,"",word,m,placeholder3-2,"",waitResponseWindow,"1500",m,"","","","","",246998,timeout,1488,"0"
"82",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"1000","120","8.33",249997,timeout,2991,"0"
"85",test,"",word,m,placeholder3-3,"",waitResponseWindow,"1500",m,"","","","","",253664,timeout,1490,"0"
"86",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"1000","120","8.34",256663,timeout,2988,"0"
"89",test,"",word,m,placeholder3-4,"",waitResponseWindow,"1500",m,"","","","","",260306,timeout,1488,"0"
"90",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,458;1000,"55","8.33",260764,m,445,"1"
"93",test,"",word,m,placeholder3-5,"",waitResponseWindow,"1500",m,"","","","","",265614,timeout,1491,"0"
"94",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,351;1001,"41","8.37",265964,m,339,"1"
"97",test,"",word,m,placeholder3-6,"",waitResponseWindow,"1500",m,"","","","","",271080,timeout,1487,"0"
"98",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,576;1002,"68","8.35",271656,m,568,"1"
"101",test,"",word,m,placeholder3-7,"",waitResponseWindow,"1500",m,"","","","","",276232,timeout,1488,"0"
"102",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,554;1000,"66","8.33",276785,m,541,"1"
"105",test,"",word,m,placeholder3-8,"",waitResponseWindow,"1500",m,"","","","","",281431,timeout,1491,"0"
"106",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,393;1001,"46","8.35",281823,m,383,"1"
"109",test,"",word,m,placeholder3-9,"",waitResponseWindow,"1500",m,"","","","","",288115,timeout,1489,"0"
"110",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,371;1000,"44","8.35",288485,m,359,"1"
"113",test,"",word,m,placeholder3-10,"",waitResponseWindow,"1500",m,"","","","","",295041,timeout,1491,"0"
"114",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,501;1000,"60","8.34",295541,m,489,"1"
"117",test,"",word,m,placeholder3-11,"",waitResponseWindow,"1500",m,"","","","","",302470,timeout,1484,"0"
"118",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,361;996,"42","8.54",302830,m,350,"1"
"121",test,"",word,m,placeholder3-12,"",waitResponseWindow,"1500",m,"","","","","",309432,timeout,1488,"0"
"122",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,491;1001,"58","8.34",309922,m,479,"1"
"125",test,"",word,m,placeholder3-13,"",waitResponseWindow,"1500",m,"","","","","",331310,timeout,1485,"0"
"126",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,387;1001,"46","8.33",331696,m,374,"1"
"129",test,"",word,m,placeholder3-14,"",waitResponseWindow,"1500",m,"","","","","",337402,timeout,1490,"0"
"130",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,726;1001,"86","8.34",338127,m,715,"1"
"133",test,"",word,m,placeholder3-15,"",waitResponseWindow,"1500",m,"","","","","",343701,timeout,1491,"0"
"134",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,581;999,"69","8.35",344282,m,571,"1"
"138",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",401093,timeout,1492,""
"139",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","",345;1001,"41","8.36",401438,m,334,"1"
"140",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","",323;1000,120;38,"8.34",404416,m,313,"1"
"141",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","",570;1000,120;68,"8.34",407663,m,560,"1"
"142",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","",472;1000,120;56,"8.34",410565,m,459,"1"
"143",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","",335;1000,117;40,"8.45",413429,m,322,"1"
"144",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","",277;1000,120;32,"8.34",416370,m,262,"1"
"145",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","",300;1001,120;35,"8.36",419393,m,290,"1"
"146",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",324;1000,120;38,"8.34",422417,m,312,"1"
"147",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","",294;1000,120;35,"8.34",425388,m,282,"1"
"148",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","",329;1000,120;39,"8.34",428422,m,314,"1"
"149",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","",303;1000,120;36,"8.33",431397,m,292,"1"
"150",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","",346;1000,120;41,"8.34",434440,m,336,"1"
"151",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","",359;1000,120;42,"8.34",437453,m,348,"1"
"152",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",351;1000,120;41,"8.34",440443,m,337,"1"
"153",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","",384;1000,120;45,"8.34",443474,m,373,"1"
"155",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",460915,timeout,1482,""
"156",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",120;120,"8.33",463915,timeout,2992,"0"
"157",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","999","120","8.33",466915,timeout,2991,"0"
"158",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","",284;999,"34","8.33",467199,m,277,"1"
"159",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","",307;1000,120;36,"8.33",470222,m,295,"1"
"160",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",289;1000,120;34,"8.34",473204,m,278,"1"
"161",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","",514;1000,120;61,"8.34",476428,m,502,"1"
"162",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",277;1000,120;32,"8.33",479191,m,267,"1"
"163",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","",305;1000,120;36,"8.34",482220,m,293,"1"
"164",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","",284;1000,120;33,"8.33",485199,m,275,"1"
"165",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","",306;1000,120;36,"8.34",488221,m,297,"1"
"166",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",290;1001,120;34,"8.34",491204,m,279,"1"
"167",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",296;1001,120;34,"8.34",494209,m,284,"1"
"168",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","",334;1000,120;39,"8.34",497248,m,324,"1"
"169",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","",323;1000,120;38,"8.34",500238,m,311,"1"
"170",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","",324;1000,120;38,"8.34",503239,m,315,"1"
"171",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",354;1000,120;42,"8.34",506269,m,343,"1"
"172",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","",353;1000,120;42,"8.33",509268,m,345,"1"
"173",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","",293;999,120;35,"8.34",512208,m,285,"1"
"174",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","",326;1000,120;39,"8.34",515241,m,318,"1"
"175",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","",336;999,120;40,"8.34",518251,m,321,"1"
"176",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","",289;1000,120;34,"8.34",521204,m,278,"1"
"177",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",354;1001,120;42,"8.34",524269,m,342,"1"
"179",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",622481,timeout,1490,""
"180",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","",325;1000,120;38,"8.34",622806,m,314,"1"
"181",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","",318;1000,120;37,"8.34",625800,m,308,"1"
"182",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",278;1000,120;33,"8.34",628760,m,270,"1"
"183",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",309;1000,120;36,"8.34",631791,m,298,"1"
"184",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","",293;1000,120;35,"8.33",634775,m,284,"1"
"185",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","",285;999,120;34,"8.34",637767,m,274,"1"
"186",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",293;1000,120;34,"8.34",640775,m,284,"1"
"187",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","",172;1000,115;20,"8.52",643654,m,164,"1"
"188",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",195;1000,120;23,"8.34",646676,m,186,"1"
"189",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","",268;1000,120;32,"8.34",649749,m,257,"1"
"190",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","",531;1000,120;63,"8.34",653013,m,520,"1"
"191",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","",317;1000,120;37,"8.32",655799,m,307,"1"
"192",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","",328;1000,120;39,"8.34",658809,m,317,"1"
"193",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","",298;999,120;35,"8.34",661780,m,289,"1"
"194",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",353;1000,120;42,"8.34",664835,m,342,"1"
"195",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","",318;1000,120;38,"8.33",667800,m,309,"1"
"196",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","",274;1000,120;32,"8.34",670756,m,265,"1"
"197",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","",347;1000,120;41,"8.34",673828,m,338,"1"
"198",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","",270;1000,120;31,"8.32",676752,m,261,"1"
"199",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","",341;1000,120;40,"8.34",679823,m,329,"1"
"200",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","",289;1000,120;34,"8.34",682770,m,279,"1"
"201",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",316;1000,120;37,"8.34",685798,m,307,"1"
"203",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",694296,timeout,1483,""
"204",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","",281;1005,120;33,"8.34",694575,m,269,"1"
"205",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","",291;1001,121;34,"8.34",697588,m,280,"1"
"206",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","",328;1000,120;39,"8.34",700626,m,316,"1"
"207",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",325;1000,120;38,"8.34",703623,m,313,"1"
"208",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",369;1000,120;43,"8.34",706667,m,357,"1"
"209",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",569;1000,120;67,"8.34",709867,m,557,"1"
"210",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",292;1000,120;34,"8.34",712590,m,283,"1"
"211",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",312;1000,120;37,"8.34",715610,m,301,"1"
"212",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","",180;1000,120;21,"8.34",718479,m,167,"1"
"213",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","",304;1000,120;35,"8.34",721602,m,294,"1"
"214",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",287;1000,120;34,"8.34",724585,m,278,"1"
"215",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",320;1000,120;38,"8.34",727617,m,308,"1"
"216",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",350;1000,120;41,"8.34",730648,m,341,"1"
"217",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",334;1000,120;39,"8.34",733632,m,324,"1"
"218",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",294;1000,120;35,"8.34",736592,m,283,"1"
"219",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",304;1000,120;36,"8.34",739603,m,292,"1"
"220",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",285;1000,120;33,"8.34",742584,m,276,"1"
"221",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",307;1001,120;36,"8.34",745605,m,298,"1"
"222",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",271;1000,120;31,"8.34",748570,m,260,"1"
"223",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",262;1000,120;31,"8.32",751560,m,249,"1"
"224",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",281;1000,120;33,"8.34",754580,m,272,"1"
"225",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",285;1000,120;34,"8.32",757583,m,275,"1"
"226",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",282;1000,120;33,"8.34",760581,m,272,"1"
"228",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",772508,timeout,1491,""
"229",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","","999",120;118,"8.40",775507,timeout,2992,"0"
"230",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",778507,timeout,2990,"0"
"231",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",781508,timeout,2991,"0"
"232",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",249;1000,"29","8.34",781756,m,239,"1"
"233",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",237;1000,120;28,"8.32",784744,m,228,"1"
"234",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",262;1000,120;31,"8.34",787769,m,252,"1"
"235",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",292;1000,120;34,"8.34",790799,m,281,"1"
"236",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",37;1000,120;4,"8.34",793544,m,26,"1"
"237",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",323;1000,119;38,"8.37",796830,m,315,"1"
"238",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",304;1000,120;36,"8.33",799811,m,295,"1"
"239",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",326;999,120;38,"8.34",802833,m,313,"1"
"240",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",322;999,120;38,"8.33",805829,m,308,"1"
"241",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",313;1000,120;37,"8.33",808820,m,302,"1"
"242",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",334;1000,120;39,"8.33",811841,m,324,"1"
"243",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",306;1000,120;36,"8.34",814813,m,296,"1"
"244",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",339;1000,120;40,"8.33",817846,m,328,"1"
"245",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",332;1000,120;39,"8.34",820839,m,325,"1"
"246",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",318;1000,120;37,"8.33",823825,m,306,"1"
"247",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",327;1000,120;39,"8.32",826834,m,319,"1"
"248",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",329;1000,120;39,"8.33",829836,m,318,"1"
"249",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",336;1000,120;38,"8.33",832843,m,327,"1"
"250",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",366;999,119;43,"8.37",835873,m,351,"1"
"251",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",311;1000,120;37,"8.32",838818,m,299,"1"
