browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"113.0",MacOS,en-CA,2023-06-09_23:17:55,2023-06-09_19:17:55,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start,678.402

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"52",test,R,word,m,2p5_2,"1000",waitResponseWindow,"3000",m,"","","996","119","8.37",173356,timeout,2990,"0"
"53",test,B,word,m,2p6_2C,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",176356,timeout,2994,"0"
"54",test,D,word,m,2p7_2,"1000",waitResponseWindow,"3000",m,"","","1000","118","8.48",179356,timeout,2982,"0"
"55",test,K,word,m,2p8_2,"1000",waitResponseWindow,"3000",m,"","","1004","120","8.37",182360,timeout,2987,"0"
"56",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","","1001","119","8.41",185361,timeout,2988,"0"
"57",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","","999","119","8.40",188364,timeout,2983,"0"
"58",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","","996","117","8.51",191361,timeout,2975,"0"
"59",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","","1004","121","8.30",194360,timeout,2975,"0"
"60",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","119","8.40",197361,timeout,2995,"0"
"61",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","","996","121","8.23",200364,timeout,2994,"0"
"63",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",211102,timeout,1487,"0"
"64",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.33",214103,timeout,2991,"0"
"67",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","119","8.41",217105,timeout,2987,"0"
"70",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.33",220105,timeout,2992,"0"
"73",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1001","120","8.34",223106,timeout,2995,"0"
"76",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1004","121","8.29",226110,timeout,2994,"0"
"79",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","120","8.33",229111,timeout,2992,"0"
"82",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.33",232110,timeout,2993,"0"
"85",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","119","8.40",235111,timeout,2978,"0"
"88",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.33",238112,timeout,2988,"0"
"91",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","119","8.40",241110,timeout,2983,"0"
"94",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.33",244110,timeout,2989,"0"
"97",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","120","8.34",247110,timeout,2988,"0"
"100",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","118","8.47",250106,timeout,2980,"0"
"103",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","119","8.41",253110,timeout,2987,"0"
"106",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,"1000","119","8.40",256102,timeout,2977,"0"
"109",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",310869,timeout,1490,""
"110",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",313875,timeout,2996,"0"
"111",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","","997","118","8.45",316864,timeout,2983,"0"
"112",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","","1000","119","8.40",319864,timeout,2987,"0"
"113",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","","1001","119","8.41",322860,timeout,2982,"0"
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",325864,timeout,2991,"0"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","","1000","119","8.40",328865,timeout,2983,"0"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","","996","120","8.30",331869,timeout,2990,"0"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","","1004","113","8.88",334865,timeout,2974,"0"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","","1004","121","8.30",337869,timeout,2991,"0"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","","1003","120","8.36",340873,timeout,2989,"0"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","","999","119","8.40",343872,timeout,2982,"0"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","","996","108","9.23",346868,timeout,2981,"0"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","116","8.62",349864,timeout,2976,"0"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","","1004","121","8.29",352864,timeout,2987,"0"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",355864,timeout,2991,"0"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",373135,timeout,1494,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.34",376135,timeout,2990,"0"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","998","121","8.25",379135,timeout,2989,"0"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","",383;1001,"46","8.14",379517,m,373,"1"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","",397;1004,121;47,"8.26",382531,m,387,"1"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",347;1004,121;42,"8.27",385477,m,335,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","",325;1004,121;39,"8.27",388451,m,316,"1"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",398;1004,121;48,"8.27",391528,m,387,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","",324;999,121;39,"8.21",394458,m,313,"1"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","",342;999,121;41,"8.21",397476,m,332,"1"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","",320;1004,121;37,"8.25",400454,m,310,"1"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",372;999,120;44,"8.26",403506,m,363,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",316;1004,121;37,"8.25",406453,m,305,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","",308;998,121;37,"8.21",409442,m,297,"1"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","",450;1000,121;53,"8.29",412584,m,439,"1"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","",428;999,120;53,"8.13",415559,m,418,"1"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",344;999,127;42,"7.88",418475,m,334,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","",398;996,121;47,"8.27",421525,m,387,"1"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","",421;997,119;50,"8.32",424545,m,412,"1"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","",310;1003,120;37,"8.28",427432,m,300,"1"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","",348;1004,121;41,"8.26",430466,m,338,"1"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","",320;999,121;37,"8.32",433442,m,310,"1"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",349;1004,120;41,"8.29",436471,m,338,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",454204,timeout,1489,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","",317;997,121;37,"8.34",454521,m,306,"1"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","",286;1003,120;34,"8.26",457487,m,277,"1"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",359;999,121;43,"8.21",460565,m,348,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",299;1001,121;34,"8.30",463500,m,285,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","",299;1000,119;35,"8.37",466504,m,289,"1"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","",308;1000,120;36,"8.22",469513,m,296,"1"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",298;998,120;36,"8.22",472503,m,289,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","",333;1001,121;39,"8.29",475538,m,325,"1"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",336;1004,120;40,"8.28",478542,m,327,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","",317;998,121;38,"8.20",481526,m,306,"1"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","",402;1001,121;47,"8.30",484611,m,392,"1"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","",348;1000,119;41,"8.37",487558,m,340,"1"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","",383;1004,120;45,"8.28",490592,m,372,"1"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","",309;1003,121;37,"8.25",493523,m,299,"1"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",365;1001,120;42,"8.36",496582,m,355,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","",332;1000,119;39,"8.37",499550,m,322,"1"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","",304;999,120;36,"8.33",502521,m,293,"1"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","",270;1000,120;33,"8.19",505488,m,260,"1"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","",306;999,121;36,"8.29",508525,m,296,"1"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","",291;1001,120;34,"8.34",511509,m,281,"1"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","",335;1000,120;39,"8.34",514553,m,324,"1"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",325;998,120;39,"8.21",517544,m,316,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",538535,timeout,1494,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",121;120,"8.29",541535,timeout,2988,"0"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.34",544534,timeout,2988,"0"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",547535,timeout,2989,"0"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",81;1004,"9","8.38",547616,m,70,"1"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",316;1001,121;37,"8.32",550854,m,306,"1"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",338;1000,120;40,"8.33",553876,m,327,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",325;1004,120;39,"8.29",556863,m,314,"1"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",406;1004,121;49,"8.27",559941,m,394,"1"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","",372;1004,121;44,"8.26",562903,m,363,"1"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","",311;1000,121;37,"8.32",565846,m,303,"1"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",342;1001,120;40,"8.33",568876,m,332,"1"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",332;1000,120;39,"8.32",571867,m,318,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",351;996,120;42,"8.29",574885,m,343,"1"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",462;1004,120;55,"8.28",577993,m,451,"1"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",364;1000,121;43,"8.32",580899,m,355,"1"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",335;1001,120;40,"8.34",583870,m,326,"1"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",378;1000,120;44,"8.34",586913,m,369,"1"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",253;1000,120;30,"8.33",589788,m,243,"1"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",359;1000,120;42,"8.33",592894,m,349,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",546;1000,120;65,"8.32",596081,m,537,"1"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",342;1004,120;41,"8.28",598877,m,332,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",301;999,121;35,"8.31",601840,m,291,"1"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",287;1004,120;34,"8.27",604826,m,277,"1"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",611757,timeout,1492,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","",288;1004,121;34,"8.29",612044,m,277,"1"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","",288;1000,121;34,"8.23",615048,m,277,"1"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","",296;1000,121;35,"8.20",618056,m,286,"1"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",293;1004,121;35,"8.23",621052,m,281,"1"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",63;1000,121;7,"8.35",623827,m,54,"1"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",333;1000,120;40,"8.32",627097,m,322,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",356;996,120;43,"8.28",630120,m,344,"1"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",296;1000,120;35,"8.29",633056,m,286,"1"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",390;1003,120;46,"8.29",636150,m,379,"1"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",316;1004,121;38,"8.25",639072,m,306,"1"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",344;1000,121;41,"8.32",642104,m,334,"1"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",345;999,120;41,"8.30",645105,m,334,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",349;1000,121;41,"8.29",648108,m,338,"1"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",335;1000,120;39,"8.32",651095,m,325,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",353;996,120;42,"8.29",654113,m,343,"1"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",347;999,120;42,"8.22",657102,m,336,"1"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",280;996,121;35,"8.06",660035,m,273,"1"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",322;1003,127;42,"7.71",663082,m,312,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",488;1000,130;58,"8.03",666252,m,477,"1"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",519;996,120;62,"8.30",669281,m,508,"1"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",398;1004,120;48,"8.26",672158,m,388,"1"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",377;1000,121;45,"8.30",675133,m,367,"1"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",329;1000,120;39,"8.25",678084,m,318,"1"
