browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Chrome,111.0.0.0,Windows,en-US,2023-04-13_01:19:28,2023-04-12_19:19:28,2023-04-12_20:12:40,https://www.testable.org/experiment/11502/795217/start?eid=2&ec=2&token=2kU6OT597a2eqzf,894.565

rowNo,type,stim1,stimFormat,key,label,presTime,ITI,keyboard,feedback,responseWindow,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"23",test,I,word,"",2p19-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",164330,timeout,2998,""
"24",test,S,word,m,2p20-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",168334,timeout,3000,"0"
"25",test,U,word,"",2p21-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",172337,timeout,2998,""
"26",test,X,word,"",2p22-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1000","60","16.67",176338,timeout,2998,""
"28",test,Y,word,"",placeholder2,"","",m,"","1500","",0,0,"","","",224355,timeout,1485,""
"29",test,H,word,"",2p1-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",228358,timeout,2997,""
"30",test,X,word,"",2p2-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",232361,timeout,2999,""
"31",test,V,word,"",2p3-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",236364,timeout,2998,""
"32",test,Y,word,"",2p4-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.69",240366,timeout,2999,""
"33",test,E,word,"",2p5-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",244369,timeout,2998,""
"34",test,P,word,"",2p6-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",248372,timeout,2998,""
"35",test,C,word,"",2p7-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",252375,timeout,2999,""
"36",test,O,word,"",2p8-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",256378,timeout,2998,""
"37",test,C,word,m,2p9-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",260380,timeout,3000,"0"
"38",test,L,word,"",2p10-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",264383,timeout,2998,""
"39",test,C,word,m,2p11-2,"1000","1000",m,"","3000",1001,60,"16.68","475","28","16.68",265857,m,470,"1"
"40",test,L,word,m,2p12-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",267913,m,1058,"1"
"41",test,J,word,"",2p13-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",271905,timeout,2997,""
"42",test,X,word,"",2p14-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",275908,timeout,2998,""
"43",test,G,word,"",2p15-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.69",279910,timeout,2998,""
"44",test,X,word,m,2p16-2,"1000","1000",m,"","3000",1001,60,"16.68","874","52","16.68",281784,m,869,"1"
"45",test,G,word,m,2p17-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",283843,m,1060,"1"
"46",test,Y,word,"",2p18-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",287833,timeout,2998,""
"47",test,W,word,"",2p19-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",291835,timeout,2999,""
"48",test,F,word,"",2p20-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",295838,timeout,2998,""
"49",test,W,word,m,2p21-2,"1000","1000",m,"","3000",1001,60,"16.68","456","27","16.67",297294,m,452,"1"
"50",test,V,word,"",2p22-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",301292,timeout,2998,""
"52",test,"",word,"",placeholder3,"","",m,"","1500","",0,0,"","","",317303,timeout,1486,""
"53",test,D,word,"",3p1-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",321305,timeout,2998,""
"54",test,S,word,"",3p2-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.69","1001","60","16.68",325308,timeout,2997,""
"55",test,F,word,"",3p3-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",329311,timeout,2999,""
"56",test,D,word,m,3p4-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","443","26","16.68",330754,m,437,"1"
"57",test,I,word,"",3p5-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1000","60","16.67",337684,timeout,2998,""
"58",test,G,word,"",3p6-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",341687,timeout,2999,""
"59",test,J,word,"",3p7-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.67","1000","60","16.67",345689,timeout,2998,""
"60",test,I,word,m,3p8-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","505","30","16.68",347194,m,500,"1"
"61",test,G,word,m,3p9-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1000,60,"16.67","1001","60","16.68",354145,timeout,2999,"0"
"62",test,V,word,"",3p10-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1000","60","16.68",358148,timeout,2998,""
"63",test,Q,word,"",3p11-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",362150,timeout,2998,""
"64",test,G,word,m,3p12-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","723","43","16.68",363874,m,719,"1"
"65",test,Y,word,"",3p13-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",369356,timeout,2997,""
"66",test,A,word,"",3p14-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",373358,timeout,2997,""
"67",test,T,word,"",3p15-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",377361,timeout,2998,""
"68",test,L,word,"",3p16-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",381364,timeout,2998,""
"69",test,J,word,"",3p17-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",385367,timeout,2998,""
"70",test,O,word,"",3p18-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",389369,timeout,2998,""
"71",test,X,word,"",3p19-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",393372,timeout,2999,""
"72",test,J,word,m,3p20-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","682","40","16.68",395054,m,679,"1"
"73",test,J,word,"",3p21-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1000","60","16.67",400944,timeout,2998,""
"74",test,X,word,m,3p22-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",404947,timeout,2998,"0"
"75",test,A,word,"",3p23-1,"1000","1000",m,correct: This is correct!; incorrect: This is incorrect!,"3000",1001,60,"16.68","1001","60","16.68",408950,timeout,2998,""
"77",test,"",word,"",placeholder4,"","",m,"","1500","",0,0,"","","",416071,timeout,1475,""
"78",test,O,word,"",3p1-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.69",420074,timeout,2999,""
"79",test,Y,word,"",3p2-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",424077,timeout,2998,""
"80",test,S,word,"",3p3-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",428079,timeout,3000,""
"81",test,D,word,"",3p4-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",432082,timeout,2997,""
"82",test,P,word,"",3p5-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",436085,timeout,3000,""
"83",test,S,word,m,3p6-2,"1000","1000",m,"","3000",1001,60,"16.68","948","56","16.68",438033,m,945,"1"
"84",test,G,word,"",3p7-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",442023,timeout,3000,""
"85",test,E,word,"",3p8-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",446025,timeout,2999,""
"86",test,I,word,"",3p9-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",450028,timeout,2998,""
"87",test,P,word,"",3p10-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",454031,timeout,2998,""
"88",test,X,word,"",3p11-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",458033,timeout,2999,""
"89",test,L,word,"",3p12-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",462037,timeout,2998,""
"90",test,T,word,"",3p13-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",466039,timeout,3000,""
"91",test,N,word,"",3p14-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",470042,timeout,2999,""
"92",test,L,word,m,3p15-2,"1000","1000",m,"","3000",1000,60,"16.67","848","50","16.68",471890,m,843,"1"
"93",test,P,word,"",3p16-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",475879,timeout,2998,""
"94",test,N,word,m,3p17-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",479882,timeout,2999,"0"
"95",test,R,word,"",3p18-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",483885,timeout,2998,""
"96",test,S,word,"",3p19-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",487888,timeout,2999,""
"97",test,T,word,"",3p20-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",491891,timeout,2998,""
"98",test,R,word,m,3p21-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",493955,m,1059,"1"
"99",test,S,word,m,3p22-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",497945,timeout,2998,"0"
"100",test,T,word,m,3p23-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",501948,timeout,2999,"0"
"102",test,"",word,"",placeholder5,"","",m,"","1500","",0,0,"","","",536388,timeout,1479,""
"103",test,Z,word,"",2t1-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",540391,timeout,2998,""
"104",test,A,word,"",2t2-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",544394,timeout,2998,""
"105",test,Q,word,"",2t3-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",548396,timeout,2999,""
"106",test,A,word,m,2t4-1,"1000","1000",m,"","3000",1001,60,"16.68","916","54","16.68",550312,m,911,"1"
"107",test,Q,word,m,2t5-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",552702,m,1400,"1"
"108",test,B,word,"",2t6-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",556702,timeout,2998,""
"109",test,C,word,"",2t7-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",560705,timeout,3001,""
"110",test,I,word,"",2t8-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",564708,timeout,2999,""
"111",test,C,word,m,2t9-1,"1000","1000",m,"","3000",1000,60,"16.67","525","31","16.69",566232,m,521,"1"
"112",test,J,word,"",2t10-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",570228,timeout,2998,""
"113",test,C,word,m,2t11-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",574231,timeout,2999,"0"
"114",test,T,word,"",2t12-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",578233,timeout,2998,""
"115",test,T,word,"",2t13-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",582236,timeout,2999,""
"116",test,A,word,"",2t14-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",586239,timeout,2998,""
"117",test,Z,word,"",2t15-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",590241,timeout,2998,""
"118",test,U,word,"",2t16-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",594245,timeout,2998,""
"119",test,I,word,"",2t17-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",598248,timeout,2999,""
"120",test,P,word,"",2t18-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",602250,timeout,2997,""
"121",test,I,word,m,2t19-1,"1000","1000",m,"","3000",1001,60,"16.68","757","45","16.68",604007,m,752,"1"
"122",test,Q,word,"",2t20-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",608005,timeout,2999,""
"123",test,H,word,"",2t21-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",612007,timeout,3000,""
"124",test,Q,word,m,2t22-1,"1000","1000",m,"","3000",1001,60,"16.68","494","29","16.67",613501,m,490,"1"
"126",test,"",word,"",placeholder6,"","",m,"","1500","",0,0,"","","",619045,timeout,1486,""
"127",test,U,word,"",2t1-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",623048,timeout,2998,""
"128",test,X,word,"",2t2-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",627051,timeout,2998,""
"129",test,U,word,m,2t3-2,"1000","1000",m,"","3000",1001,60,"16.68","811","48","16.68",628862,m,807,"1"
"130",test,L,word,"",2t4-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",632855,timeout,2998,""
"131",test,U,word,m,2t5-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",635261,m,1403,"1"
"132",test,L,word,m,2t6-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",637652,m,1389,"1"
"133",test,R,word,"",2t7-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",641644,timeout,2998,""
"134",test,U,word,"",2t8-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",645647,timeout,2998,""
"135",test,A,word,"",2t9-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.69",649650,timeout,3000,""
"136",test,U,word,"",2t10-2,"1000","1000",m,"","3000",1000,60,"16.67","783","46","16.68",651432,m,778,""
"137",test,A,word,m,2t11-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",653591,m,1170,"1"
"138",test,G,word,"",2t12-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",657588,timeout,2998,""
"139",test,T,word,"",2t13-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",661592,timeout,2999,""
"140",test,O,word,"",2t14-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",665594,timeout,2998,""
"141",test,B,word,"",2t15-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",669596,timeout,2998,""
"142",test,L,word,"",2t16-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",673599,timeout,3001,""
"143",test,B,word,m,2t17-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",676082,m,1479,"1"
"144",test,W,word,"",2t18-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",680070,timeout,2997,""
"145",test,H,word,"",2t19-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",684073,timeout,2999,""
"146",test,Y,word,"",2t20-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",688076,timeout,2999,""
"147",test,H,word,m,2t21-2,"1000","1000",m,"","3000",1001,60,"16.68","906","54","16.67",689982,m,901,"1"
"148",test,Q,word,"",2t22-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",693980,timeout,2997,""
"150",test,"",word,"",placeholder7,"","",m,"","1500","",0,0,"","","",708657,timeout,1486,""
"151",test,O,word,"",3t1-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",712660,timeout,2998,""
"152",test,B,word,"",3t2-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",716663,timeout,2997,""
"153",test,P,word,"",3t3-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",720665,timeout,2998,""
"154",test,Z,word,"",3t4-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",724668,timeout,2998,""
"155",test,B,word,m,3t5-1,"1000","1000",m,"","3000",1000,60,"16.68","1001","60","16.68",728671,timeout,2998,"0"
"156",test,R,word,"",3t6-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",732674,timeout,2999,""
"157",test,K,word,"",3t7-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",736677,timeout,2997,""
"158",test,V,word,"",3t8-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",740680,timeout,3000,""
"159",test,A,word,"",3t9-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",744682,timeout,2999,""
"160",test,K,word,m,3t10-1,"1000","1000",m,"","3000",1001,60,"16.68","556","33","16.67",746238,m,551,"1"
"161",test,D,word,"",3t11-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",750236,timeout,2998,""
"162",test,T,word,"",3t12-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",754239,timeout,2998,""
"163",test,L,word,"",3t13-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",758241,timeout,2998,""
"164",test,S,word,"",3t14-1,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",762244,timeout,2998,""
"165",test,J,word,"",3t15-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",766247,timeout,2998,""
"166",test,L,word,m,3t16-1,"1000","1000",m,"","3000",1001,60,"16.68","729","43","16.68",767976,m,724,"1"
"167",test,V,word,"",3t17-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",771968,timeout,2999,""
"168",test,J,word,m,3t18-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",775971,timeout,2999,"0"
"169",test,L,word,"",3t19-1,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",779973,timeout,2999,""
"170",test,V,word,m,3t20-1,"1000","1000",m,"","3000",1001,60,"16.68","772","46","16.67",781745,m,767,"1"
"171",test,E,word,"",3t21-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",785743,timeout,2998,""
"172",test,C,word,"",3t22-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",789746,timeout,3000,""
"173",test,V,word,m,3t23-1,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",793749,timeout,2999,"0"
"175",test,"",word,"",placeholder8,"","",m,"","1500","",0,0,"","","",807910,timeout,1476,""
"176",test,A,word,"",3t1-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",811912,timeout,2999,""
"177",test,C,word,"",3t2-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",815915,timeout,2998,""
"178",test,G,word,"",3t3-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",819917,timeout,2998,""
"179",test,D,word,"",3t4-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",823920,timeout,2999,""
"180",test,C,word,m,3t5-2,"1000","1000",m,"","3000",1001,60,"16.68","476","28","16.68",825396,m,471,"1"
"181",test,W,word,"",3t6-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",829390,timeout,2999,""
"182",test,U,word,"",3t7-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",833394,timeout,2999,""
"183",test,Q,word,"",3t8-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",837396,timeout,2999,""
"184",test,W,word,m,3t9-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",839925,m,1525,"1"
"185",test,N,word,"",3t10-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",843917,timeout,2998,""
"186",test,Q,word,m,3t11-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",847920,timeout,2998,"0"
"187",test,D,word,"",3t12-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",851923,timeout,2998,""
"188",test,Z,word,"",3t13-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",855926,timeout,3001,""
"189",test,R,word,"",3t14-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",859928,timeout,2998,""
"190",test,F,word,"",3t15-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",863931,timeout,2998,""
"191",test,Z,word,m,3t16-2,"1000","1000",m,"","3000",1001,60,"16.68","823","49","16.67",865755,m,819,"1"
"192",test,E,word,"",3t17-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",869752,timeout,2999,""
"193",test,C,word,"",3t18-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",873755,timeout,2999,""
"194",test,Y,word,"",3t19-2,"1000","1000",m,"","3000",1001,60,"16.68","1000","60","16.67",877757,timeout,2998,""
"195",test,E,word,m,3t20-2,"1000","1000",m,"","3000",1001,60,"16.68","809","48","16.68",879566,m,804,"1"
"196",test,K,word,"",3t21-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",883561,timeout,2998,""
"197",test,Y,word,m,3t22-2,"1000","1000",m,"","3000",1000,60,"16.67","1001","60","16.68",887564,timeout,2998,"0"
"198",test,D,word,"",3t23-2,"1000","1000",m,"","3000",1001,60,"16.68","1001","60","16.68",891567,timeout,2998,""
