browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Chrome,114.0.0.0,Windows,en-US,2023-06-10_02:09:59,2023-06-09_19:09:59,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?token=julia2,3216.067

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"44",test,B,word,m,2p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+2,"999","60","16.66",2248213,timeout,2994,"0"
"47",test,"",word,"",placeholder2,"",waitResponseWindow,"1500",m,"","","","","",2361834,timeout,1478,""
"48",test,D,word,m,2p1_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",2364832,timeout,2993,"0"
"49",test,R,word,m,2p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",2367830,timeout,2994,"0"
"50",test,H,word,m,2p3_2,"1000",waitResponseWindow,"3000",m,"","",254;999,"15","16.65",2368084,m,250,"1"
"51",test,B,word,m,2p4_2,"1000",waitResponseWindow,"3000",m,"","",188;999,60;11,"16.66",2371016,m,183,"1"
"52",test,R,word,m,2p5_2,"1000",waitResponseWindow,"3000",m,"","",213;999,60;12,"16.66",2374039,m,210,"1"
"53",test,B,word,m,2p6_2C,"1000",waitResponseWindow,"3000",m,"","",221;1000,60;13,"16.66",2377046,m,216,"1"
"54",test,D,word,m,2p7_2,"1000",waitResponseWindow,"3000",m,"","",211;1000,60;12,"16.67",2380034,m,205,"1"
"55",test,K,word,m,2p8_2,"1000",waitResponseWindow,"3000",m,"","",234;1000,60;13,"16.66",2383056,m,230,"1"
"56",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","",326;999,60;19,"16.66",2386146,m,323,"1"
"57",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","",239;999,60;14,"16.66",2389058,m,236,"1"
"58",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","",84;999,60;4,"16.67",2391901,m,79,"1"
"59",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","",182;1000,60;10,"16.66",2394997,m,179,"1"
"60",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","",238;999,60;14,"16.66",2398051,m,232,"1"
"61",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",232;999,60;13,"16.66",2401044,m,228,"1"
"63",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",2448036,timeout,1487,"0"
"64",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999",60;60,"16.66",2451036,timeout,2994,"0"
"67",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.64",2454033,timeout,2991,"0"
"70",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",2457032,timeout,2995,"0"
"73",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,337;999,"20","16.65",2457367,m,333,"1"
"75",test,"",word,m,placeholder3-5,"",waitResponseWindow,"1500",m,"","","","","",2466043,timeout,1486,"0"
"76",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",2469042,timeout,2993,"0"
"79",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",2472040,timeout,2994,"0"
"82",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"999","60","16.66",2475038,timeout,2994,"0"
"85",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,324;999,"19","16.65",2475362,m,320,"1"
"87",test,"",word,m,placeholder3-9,"",waitResponseWindow,"1500",m,"","","","","",2483051,timeout,1484,"0"
"88",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,362;999,"21","16.66",2483412,m,358,"1"
"90",test,"",word,m,placeholder3-10,"",waitResponseWindow,"1500",m,"","","","","",2489464,timeout,1490,"0"
"91",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,443;999,"26","16.65",2489906,m,440,"1"
"93",test,"",word,m,placeholder3-11,"",waitResponseWindow,"1500",m,"","","","","",2495027,timeout,1478,"0"
"94",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,409;1000,"24","16.65",2495436,m,405,"1"
"96",test,"",word,m,placeholder3-12,"",waitResponseWindow,"1500",m,"","","","","",2500258,timeout,1479,"0"
"97",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,296;999,"17","16.67",2500553,m,290,"1"
"99",test,"",word,m,placeholder3-13,"",waitResponseWindow,"1500",m,"","","","","",2505805,timeout,1490,"0"
"100",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,343;999,"20","16.66",2506147,m,339,"1"
"102",test,"",word,m,placeholder3-14,"",waitResponseWindow,"1500",m,"","","","","",2510968,timeout,1482,"0"
"103",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,385;999,"22","16.70",2511353,m,382,"1"
"105",test,"",word,m,placeholder3-15,"",waitResponseWindow,"1500",m,"","","","","",2516116,timeout,1490,"0"
"106",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,301;1000,"17","16.66",2516416,m,296,"1"
"109",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",2557793,timeout,1487,""
"110",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","",424;1000,"25","16.67",2558216,m,421,"1"
"111",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","",235;999,60;14,"16.66",2561025,m,232,"1"
"112",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","",216;999,60;12,"16.66",2564005,m,210,"1"
"113",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","",229;999,60;13,"16.66",2567017,m,224,"1"
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","",195;999,60;11,"16.66",2569981,m,192,"1"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","",217;999,60;12,"16.66",2573001,m,213,"1"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","",235;999,60;13,"16.66",2576017,m,230,"1"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",180;1000,60;10,"16.67",2578961,m,176,"1"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","",252;999,60;15,"16.66",2582031,m,248,"1"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","",230;999,60;13,"16.66",2585008,m,227,"1"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","",222;999,60;13,"16.66",2587998,m,219,"1"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","",210;999,60;12,"16.66",2590984,m,207,"1"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","",230;999,60;13,"16.66",2594003,m,227,"1"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",216;999,60;12,"16.65",2596987,m,212,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","",190;999,60;11,"16.66",2599959,m,186,"1"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",2619976,timeout,1491,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","",519;1000,60;31,"16.66",2620494,m,515,"1"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","",218;999,60;12,"16.66",2623191,m,213,"1"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",2628970,timeout,2996,"0"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","",261;999,"15","16.65",2629231,m,258,"1"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",270;999,60;16,"16.65",2632238,m,266,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","",232;999,60;13,"16.66",2635198,m,228,"1"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",228;1000,60;13,"16.66",2638192,m,224,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","",239;1000,60;14,"16.66",2641202,m,235,"1"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","",206;1000,60;12,"16.66",2644168,m,203,"1"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","",245;1000,60;14,"16.66",2647205,m,240,"1"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",245;999,60;14,"16.66",2650203,m,242,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",244;999,60;14,"16.66",2653201,m,240,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","",196;999,60;11,"16.66",2656151,m,192,"1"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","",218;999,60;13,"16.66",2659171,m,215,"1"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","",215;1000,60;12,"16.66",2662167,m,212,"1"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",227;999,60;13,"16.66",2665177,m,223,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","",218;999,60;12,"16.66",2668166,m,214,"1"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.66",2671184,m,233,"1"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","",164;1000,60;9,"16.66",2674109,m,160,"1"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","",246;999,60;14,"16.66",2677189,m,240,"1"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","",232;999,60;13,"16.66",2680174,m,228,"1"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",250;999,60;14,"16.65",2683191,m,246,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",2893158,timeout,1480,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","",390;999,60;23,"16.66",2893548,m,387,"1"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","",256;1000,60;15,"16.66",2896412,m,251,"1"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",273;1000,60;16,"16.66",2899428,m,268,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",278;999,60;16,"16.63",2902432,m,272,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","",295;999,60;17,"16.64",2905446,m,291,"1"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","",213;1000,60;12,"16.66",2908362,m,210,"1"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",247;999,60;14,"16.65",2911396,m,244,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","",261;1000,60;15,"16.66",2914407,m,256,"1"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",253;1000,60;15,"16.66",2917398,m,248,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","",252;999,60;15,"16.65",2920395,m,248,"1"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","",263;999,60;15,"16.66",2923405,m,258,"1"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","",242;999,60;14,"16.66",2926382,m,239,"1"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","",251;1000,60;14,"16.66",2929389,m,247,"1"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","",244;1000,60;14,"16.66",2932381,m,240,"1"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",302;999,60;18,"16.66",2935437,m,297,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","",438;999,60;26,"16.66",2938571,m,434,"1"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","",316;999,60;18,"16.66",2941447,m,311,"1"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","",297;1000,60;17,"16.66",2944426,m,291,"1"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","",318;999,60;19,"16.66",2947446,m,309,"1"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","",296;999,60;17,"16.66",2950423,m,293,"1"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","",325;999,60;19,"16.66",2953450,m,322,"1"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",279;1000,60;16,"16.66",2956402,m,275,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",3018423,timeout,1491,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","",366;999,60;21,"16.66",3018789,m,363,"1"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","",311;999,60;18,"16.66",3021731,m,307,"1"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","",322;999,60;19,"16.66",3024741,m,318,"1"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",282;999,60;16,"16.66",3027699,m,277,"1"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",221;999,60;13,"16.66",3030637,m,218,"1"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",364;999,60;21,"16.66",3033778,m,359,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",290;999,60;17,"16.66",3036702,m,282,"1"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",244;999,60;14,"16.66",3039655,m,242,"1"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","",299;999,60;17,"16.65",3042708,m,296,"1"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","",269;999,60;16,"16.66",3045676,m,264,"1"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",273;1000,60;16,"16.66",3048679,m,268,"1"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",217;999,60;12,"16.67",3051622,m,213,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",244;999,60;14,"16.66",3054647,m,241,"1"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",382;1000,60;22,"16.65",3057783,m,378,"1"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",278;1000,60;16,"16.66",3060678,m,275,"1"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",216;1000,60;12,"16.66",3063614,m,213,"1"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",245;999,60;14,"16.66",3066641,m,240,"1"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",245;999,60;14,"16.65",3069640,m,241,"1"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.65",3072630,m,234,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.66",3075628,m,233,"1"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",219;999,60;13,"16.66",3078609,m,215,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",256;999,60;15,"16.66",3081644,m,254,"1"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",376;999,60;22,"16.66",3084762,m,369,"1"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",3149568,timeout,1492,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","",612;999,60;36,"16.66",3150179,m,607,"1"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","",237;999,60;14,"16.64",3152803,m,228,"1"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","",62;999,60;3,"16.64",3155625,m,56,"1"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",220;999,60;13,"16.66",3158782,m,216,"1"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",208;1000,60;12,"16.66",3161768,m,203,"1"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",215;999,60;12,"16.66",3164774,m,210,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",136;1000,60;8,"16.66",3167693,m,132,"1"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",223;999,60;13,"16.66",3170778,m,220,"1"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",218;999,60;13,"16.66",3173772,m,213,"1"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",246;999,60;14,"16.66",3176798,m,241,"1"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",221;999,60;13,"16.66",3179772,m,218,"1"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",240;999,60;14,"16.66",3182789,m,235,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",251;999,60;15,"16.66",3185799,m,248,"1"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",281;999,60;16,"16.66",3188827,m,277,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",240;999,60;14,"16.66",3191784,m,235,"1"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",71;1000,60;4,"16.66",3194613,m,67,"1"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",209;1000,60;12,"16.66",3197750,m,204,"1"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",223;999,60;13,"16.66",3200762,m,219,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",224;999,60;13,"16.66",3203762,m,221,"1"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",230;1000,60;13,"16.66",3206765,m,225,"1"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",243;999,60;14,"16.66",3209777,m,239,"1"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",252;1000,60;15,"16.66",3212784,m,248,"1"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",271;1000,60;16,"16.66",3215801,m,266,"1"
