browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"113.0",MacOS,en-CA,2023-06-06_20:01:55,2023-06-06_16:01:55,2023-06-06_19:58:38,https://www.testable.org/experiment/11502/795217/start,744.374

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"40",test,"",word,m,placeholder1-10,"",waitResponseWindow,"1500",m,"","","","","",75124,timeout,1493,"0"
"41",test,E,word,m,2p10_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,392;1000,"46","8.33",75516,m,383,"1"
"44",test,"",word,m,placeholder1-11,"",waitResponseWindow,"1500",m,"","","","","",82802,timeout,1487,"0"
"45",test,K,word,m,2p11_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,495;1000,"59","8.33",83297,m,484,"1"
"48",test,"",word,m,placeholder1-12,"",waitResponseWindow,"1500",m,"","","","","",88232,timeout,1496,"0"
"49",test,P,word,m,2p12_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,441;1000,"52","8.33",88673,m,429,"1"
"52",test,"",word,m,placeholder1-13,"",waitResponseWindow,"1500",m,"","","","","",93854,timeout,1493,"0"
"53",test,K,word,m,2p13_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,364;1000,"43","8.35",94212,m,350,"1"
"56",test,"",word,m,placeholder1-14,"",waitResponseWindow,"1500",m,"","","","","",99974,timeout,1488,"0"
"57",test,B,word,m,2p14_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,300;1000,"36","8.32",100274,m,287,"1"
"61",test,"",word,"",placeholder2,"",waitResponseWindow,"1500",m,"","","","","",108953,timeout,1484,""
"62",test,D,word,m,2p1_2,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",111953,timeout,2991,"0"
"63",test,R,word,m,2p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",114953,timeout,2988,"0"
"64",test,H,word,m,2p3_2,"1000",waitResponseWindow,"3000",m,"","",313;1000,"37","8.34",115266,m,303,"1"
"65",test,B,word,m,2p4_2,"1000",waitResponseWindow,"3000",m,"","",356;1000,120;42,"8.34",118308,m,346,"1"
"66",test,R,word,m,2p5_2,"1000",waitResponseWindow,"3000",m,"","",309;1000,120;36,"8.34",121262,m,298,"1"
"67",test,B,word,m,2p6_2C,"1000",waitResponseWindow,"3000",m,"","",340;1000,120;39,"8.44",124293,m,323,"1"
"68",test,D,word,m,2p7_2,"1000",waitResponseWindow,"3000",m,"","",351;1000,119;41,"8.36",127304,m,337,"1"
"69",test,K,word,m,2p8_2,"1000",waitResponseWindow,"3000",m,"","",340;1000,120;40,"8.34",130293,m,328,"1"
"70",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","",404;1001,120;48,"8.34",133355,m,392,"1"
"71",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","",335;1000,120;39,"8.34",136286,m,323,"1"
"72",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","",326;1000,120;39,"8.34",139279,m,315,"1"
"73",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","",289;1001,120;34,"8.34",142241,m,277,"1"
"74",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","",357;1000,120;42,"8.33",145310,m,346,"1"
"75",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",680;1001,119;81,"8.37",148632,m,671,"1"
"77",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",172074,timeout,1485,"0"
"78",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"999",120;120,"8.34",175079,timeout,2994,"0"
"81",test,"",word,m,placeholder3-2,"",waitResponseWindow,"1500",m,"","","","","",177321,timeout,1490,"0"
"82",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"1000","120","8.33",180320,timeout,2991,"0"
"85",test,"",word,m,placeholder3-3,"",waitResponseWindow,"1500",m,"","","","","",183737,timeout,1491,"0"
"86",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,"1000","120","8.33",186736,timeout,2986,"0"
"89",test,"",word,m,placeholder3-4,"",waitResponseWindow,"1500",m,"","","","","",189703,timeout,1493,"0"
"90",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,431;1000,"51","8.34",190133,m,421,"1"
"93",test,"",word,m,placeholder3-5,"",waitResponseWindow,"1500",m,"","","","","",194802,timeout,1488,"0"
"94",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,444;1000,"53","8.34",195245,m,432,"1"
"97",test,"",word,m,placeholder3-6,"",waitResponseWindow,"1500",m,"","","","","",200053,timeout,1492,"0"
"98",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,336;1000,"40","8.35",200387,m,325,"1"
"101",test,"",word,m,placeholder3-7,"",waitResponseWindow,"1500",m,"","","","","",205278,timeout,1488,"0"
"102",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,283;1000,"33","8.31",205561,m,271,"1"
"105",test,"",word,m,placeholder3-8,"",waitResponseWindow,"1500",m,"","","","","",210619,timeout,1487,"0"
"106",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,278;1001,"33","8.35",210897,m,268,"1"
"109",test,"",word,m,placeholder3-9,"",waitResponseWindow,"1500",m,"","","","","",216570,timeout,1489,"0"
"110",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,289;1000,"32","8.32",216859,m,278,"1"
"113",test,"",word,m,placeholder3-10,"",waitResponseWindow,"1500",m,"","","","","",222378,timeout,1485,"0"
"114",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,249;1000,"29","8.31",222627,m,238,"1"
"117",test,"",word,m,placeholder3-11,"",waitResponseWindow,"1500",m,"","","","","",228061,timeout,1492,"0"
"118",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,399;1001,"47","8.35",228460,m,389,"1"
"121",test,"",word,m,placeholder3-12,"",waitResponseWindow,"1500",m,"","","","","",234403,timeout,1485,"0"
"122",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,402;1000,"48","8.34",234804,m,389,"1"
"125",test,"",word,m,placeholder3-13,"",waitResponseWindow,"1500",m,"","","","","",241212,timeout,1492,"0"
"126",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,317;1000,"37","8.31",241528,m,307,"1"
"129",test,"",word,m,placeholder3-14,"",waitResponseWindow,"1500",m,"","","","","",246691,timeout,1488,"0"
"130",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+2;+1,568;1000,"68","8.34",247258,m,556,"1"
"133",test,"",word,m,placeholder3-15,"",waitResponseWindow,"1500",m,"","","","","",252499,timeout,1492,"0"
"134",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,455;1000,"54","8.34",252953,m,444,"1"
"138",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",278547,timeout,1486,""
"139",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",281547,timeout,2991,"0"
"140",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","","1001","120","8.34",284547,timeout,2991,"0"
"141",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","","999","120","8.33",287548,timeout,2991,"0"
"142",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","",353;1001,"42","8.37",287900,m,341,"1"
"143",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","",394;1000,120;46,"8.36",290941,m,381,"1"
"144",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","",342;999,120;40,"8.34",293888,m,331,"1"
"145",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","",347;1000,120;41,"8.34",296894,m,336,"1"
"146",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",326;1000,120;37,"8.46",299874,m,310,"1"
"147",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","",309;1000,119;35,"8.38",302857,m,300,"1"
"148",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","",299;1000,119;34,"8.38",305847,m,287,"1"
"149",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","",290;1000,119;34,"8.38",308837,m,277,"1"
"150",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","",245;1000,120;29,"8.33",311792,m,233,"1"
"151",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","",271;1000,120;32,"8.34",314819,m,257,"1"
"152",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",400;1000,120;47,"8.34",317948,m,389,"1"
"153",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","",316;1000,120;35,"8.33",320864,m,305,"1"
"155",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",336374,timeout,1494,""
"156",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",118;120,"8.40",339374,timeout,2997,"0"
"157",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","120","8.33",342375,timeout,2999,"0"
"158",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","",364;1000,"43","8.34",342738,m,354,"1"
"159",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","",257;1000,120;30,"8.34",345631,m,247,"1"
"160",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",263;1000,120;31,"8.34",348637,m,251,"1"
"161",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","",303;1000,120;36,"8.34",351677,m,294,"1"
"162",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",331;1000,120;39,"8.34",354705,m,322,"1"
"163",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","",317;1000,120;37,"8.33",357691,m,308,"1"
"164",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","",344;1000,120;40,"8.34",360718,m,333,"1"
"165",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","",66;1000,120;7,"8.34",363439,m,51,"1"
"166",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",293;1001,116;34,"8.49",366665,m,283,"1"
"167",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",295;1000,120;34,"8.34",369669,m,285,"1"
"168",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","",307;1000,119;36,"8.37",372681,m,297,"1"
"169",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","",267;1000,119;32,"8.37",375641,m,259,"1"
"170",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","",396;1000,120;46,"8.34",378769,m,385,"1"
"171",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",424;1000,120;50,"8.34",381798,m,412,"1"
"172",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","",376;1000,120;44,"8.34",384750,m,366,"1"
"173",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","",327;1000,120;39,"8.33",387701,m,317,"1"
"174",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","",346;1000,120;41,"8.34",390720,m,334,"1"
"175",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","",292;1001,120;34,"8.34",393665,m,282,"1"
"176",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","",516;1000,120;61,"8.34",396890,m,506,"1"
"177",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",394;1000,120;47,"8.32",399768,m,384,"1"
"179",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",431928,timeout,1491,""
"180",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","",316;1000,120;37,"8.34",432242,m,304,"1"
"181",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","",310;1000,120;36,"8.34",435236,m,297,"1"
"182",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",535;1001,120;64,"8.33",438462,m,525,"1"
"183",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",463;1000,120;55,"8.34",441390,m,453,"1"
"184",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","",284;1000,120;33,"8.34",444211,m,274,"1"
"185",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","",294;1000,120;35,"8.34",447221,m,283,"1"
"186",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",293;1000,120;34,"8.34",450220,m,284,"1"
"187",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","",273;1000,120;32,"8.34",453200,m,263,"1"
"188",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",368;1000,120;43,"8.34",456295,m,358,"1"
"189",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","",292;1000,120;34,"8.34",459219,m,282,"1"
"190",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","",296;1001,120;35,"8.34",462222,m,285,"1"
"191",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","",288;999,120;34,"8.34",465216,m,278,"1"
"192",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","",308;1000,120;36,"8.34",468235,m,298,"1"
"193",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","",304;1000,120;36,"8.34",471232,m,292,"1"
"194",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",280;1001,120;33,"8.34",474207,m,271,"1"
"195",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","",300;1000,120;35,"8.33",477227,m,289,"1"
"196",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","",304;1001,119;36,"8.38",480232,m,293,"1"
"197",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","",350;1000,120;41,"8.34",483278,m,340,"1"
"198",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","",451;999,120;53,"8.33",486378,m,442,"1"
"199",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","",316;1000,120;37,"8.32",489244,m,306,"1"
"200",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","",424;1001,120;54,"8.03",492350,m,415,"1"
"201",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",262;1000,124;31,"8.19",495190,m,252,"1"
"203",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",600317,timeout,1489,""
"204",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",120;120,"8.33",601684,m,1355,"1"
"205",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","",399;1000,"47","8.33",603715,m,387,"1"
"206",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","",406;1000,120;48,"8.33",606722,m,395,"1"
"207",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",397;1000,120;47,"8.34",609713,m,386,"1"
"208",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",875;1000,120;104,"8.33",613190,m,862,"1"
"209",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",403;1008,120;48,"8.33",615719,m,393,"1"
"210",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",353;1000,120;42,"8.37",618669,m,343,"1"
"211",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",313;1000,120;37,"8.33",621628,m,302,"1"
"212",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","",315;1000,120;37,"8.33",624631,m,306,"1"
"213",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","",361;1000,120;43,"8.33",627677,m,349,"1"
"214",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",339;1000,120;40,"8.33",630655,m,327,"1"
"215",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","",398;1000,120;47,"8.33",633714,m,384,"1"
"216",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",358;1001,120;42,"8.34",636673,m,347,"1"
"217",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",358;1000,119;42,"8.37",639674,m,348,"1"
"218",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",310;1000,119;38,"8.26",642626,m,300,"1"
"219",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",308;1000,126;36,"8.13",645624,m,299,"1"
"220",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",329;999,120;39,"8.34",648645,m,319,"1"
"221",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",327;1002,120;38,"8.38",651643,m,314,"1"
"222",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",327;1002,120;38,"8.38",654645,m,311,"1"
"223",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",351;1002,120;41,"8.37",657669,m,338,"1"
"224",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",341;1000,120;40,"8.36",660661,m,329,"1"
"225",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",328;1000,120;39,"8.36",663649,m,315,"1"
"226",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",285;1000,120;32,"8.36",666606,m,274,"1"
"228",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",677776,timeout,1485,""
"229",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","",581;1001,119;69,"8.38",678356,m,568,"1"
"230",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","",303;1001,120;35,"8.39",681076,m,293,"1"
"231",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","",340;1001,120;40,"8.38",684113,m,327,"1"
"232",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",315;1001,120;37,"8.38",687089,m,305,"1"
"233",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",286;1000,120;34,"8.37",690061,m,276,"1"
"234",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",294;1001,120;34,"8.36",693069,m,284,"1"
"235",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",329;1002,120;39,"8.38",696104,m,319,"1"
"236",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",389;1001,120;46,"8.36",699165,m,377,"1"
"237",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",314;1001,120;37,"8.36",702090,m,301,"1"
"238",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",465;1001,120;55,"8.35",705241,m,455,"1"
"239",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",293;1000,120;34,"8.36",708069,m,283,"1"
"240",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",300;1000,120;35,"8.35",711076,m,290,"1"
"241",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",325;1001,120;37,"8.34",714102,m,316,"1"
"242",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",336;1000,119;39,"8.38",717112,m,326,"1"
"243",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",95;1000,120;10,"8.40",719872,m,86,"1"
"244",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",409;1000,120;48,"8.34",723186,m,398,"1"
"245",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",418;1000,120;50,"8.34",726197,m,409,"1"
"246",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",488;1000,120;58,"8.34",729266,m,477,"1"
"247",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",518;1000,119;62,"8.37",732296,m,508,"1"
"248",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",390;1000,120;46,"8.34",735168,m,380,"1"
"249",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",410;1000,120;49,"8.34",738188,m,400,"1"
"250",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",375;1000,120;44,"8.34",741153,m,365,"1"
"251",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",302;1000,120;36,"8.33",744081,m,293,"1"
