browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"114.0",Windows,en-US,2023-06-19_17:54:05,2023-06-19_19:54:05,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?token=sabine2,544.106

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"41",test,K,word,m,2p13_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",77804,timeout,2992,"0"
"44",test,B,word,m,2p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+2,"1000","60","16.66",80803,timeout,2981,"0"
"47",test,"",word,"",placeholder2,"",waitResponseWindow,"1500",m,"","","","","",87451,timeout,1476,""
"48",test,D,word,m,2p1_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",90452,timeout,2995,"0"
"49",test,R,word,m,2p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",93451,timeout,2987,"0"
"50",test,H,word,m,2p3_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",96451,timeout,2996,"0"
"51",test,B,word,m,2p4_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",99450,timeout,2984,"0"
"52",test,R,word,m,2p5_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",102449,timeout,2984,"0"
"53",test,B,word,m,2p6_2C,"1000",waitResponseWindow,"3000",m,"","",421;1000,"25","16.66",102869,m,410,"1"
"54",test,D,word,m,2p7_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",108448,timeout,2982,"0"
"55",test,K,word,m,2p8_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",111448,timeout,2990,"0"
"56",test,D,word,m,2p9_2C,"1000",waitResponseWindow,"3000",m,"","",486;1000,"29","16.66",111933,m,478,"1"
"57",test,T,word,m,2p10_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",117446,timeout,2983,"0"
"58",test,A,word,m,2p11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",120446,timeout,2991,"0"
"59",test,I,word,m,2p12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",123445,timeout,2983,"0"
"60",test,E,word,m,2p13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",126445,timeout,2995,"0"
"61",test,I,word,m,2p14_2C,"1000",waitResponseWindow,"3000",m,"","",779;1000,"46","16.66",127223,m,766,"1"
"63",test,"",word,m,placeholder3-1,"",waitResponseWindow,"1500",m,"","","","","",136911,timeout,1484,"0"
"64",test,D,word,m,3p1_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000",60;60,"16.66",139909,timeout,2991,"0"
"67",test,K,word,m,3p2_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,366;1000,"21","16.66",140275,m,355,"1"
"69",test,"",word,m,placeholder3-3,"",waitResponseWindow,"1500",m,"","","","","",146225,timeout,1487,"0"
"70",test,A,word,m,3p3_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",149225,timeout,2982,"0"
"73",test,R,word,m,3p4_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",152224,timeout,2982,"0"
"76",test,K,word,m,3p5_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,322;1000,"19","16.66",152545,m,314,"1"
"78",test,"",word,m,placeholder3-6,"",waitResponseWindow,"1500",m,"","","","","",157989,timeout,1490,"0"
"79",test,T,word,m,3p6_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",160990,timeout,2996,"0"
"82",test,O,word,m,3p7_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",163989,timeout,2988,"0"
"85",test,K,word,m,3p8_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",166989,timeout,2989,"0"
"88",test,T,word,m,3p9_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",169988,timeout,2987,"0"
"91",test,A,word,m,3p10_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",172986,timeout,2993,"0"
"94",test,C,word,m,3p11_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",175986,timeout,2995,"0"
"97",test,P,word,m,3p12_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",178987,timeout,2997,"0"
"100",test,L,word,m,3p13_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",181985,timeout,2987,"0"
"103",test,I,word,m,3p14_1,"1000",waitResponseWindow,"3000",m,correct,+1;+3,"1000","60","16.66",184985,timeout,2982,"0"
"106",test,P,word,m,3p15_1C,"1000",waitResponseWindow,"3000",m,correct,+1;+2,"1000","60","16.66",187984,timeout,2983,"0"
"109",test,"",word,"",placeholder4,"",waitResponseWindow,"1500",m,"","","","","",196033,timeout,1490,""
"110",test,K,word,m,3p1_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",199032,timeout,2986,"0"
"111",test,O,word,m,3p2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",202032,timeout,2994,"0"
"112",test,S,word,m,3p3_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",205031,timeout,2982,"0"
"113",test,K,word,m,3p4_2C,"1000",waitResponseWindow,"3000",m,"","",429;1000,"25","16.66",205459,m,416,"1"
"114",test,C,word,m,3p5_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",209371,m,1330,"1"
"115",test,A,word,m,3p6_2,"1000",waitResponseWindow,"3000",m,"","",629;1000,"37","16.66",211658,m,616,"1"
"116",test,P,word,m,3p7_2,"1000",waitResponseWindow,"3000",m,"","",565;1000,60;33,"16.66",214594,m,547,"1"
"117",test,C,word,m,3p8_2C,"1000",waitResponseWindow,"3000",m,"","",478;1000,60;28,"16.66",217506,m,464,"1"
"118",test,O,word,m,3p9_2,"1000",waitResponseWindow,"3000",m,"","",494;1000,60;29,"16.66",220522,m,480,"1"
"119",test,K,word,m,3p10_2,"1000",waitResponseWindow,"3000",m,"","",380;1000,60;22,"16.66",223406,m,374,"1"
"120",test,S,word,m,3p11_2,"1000",waitResponseWindow,"3000",m,"","",448;1000,60;26,"16.66",226475,m,445,"1"
"121",test,B,word,m,3p12_2,"1000",waitResponseWindow,"3000",m,"","",469;1000,60;28,"16.66",229495,m,462,"1"
"122",test,I,word,m,3p13_2,"1000",waitResponseWindow,"3000",m,"","",546;1000,60;32,"16.66",232572,m,535,"1"
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",455;1000,60;27,"16.66",235480,m,443,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","",390;1000,60;23,"16.66",238415,m,378,"1"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",245707,timeout,1489,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",248707,timeout,2996,"0"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",251706,timeout,2984,"0"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",254706,timeout,2991,"0"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",257705,timeout,2983,"0"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",466;1000,"27","16.66",258171,m,460,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",263704,timeout,2991,"0"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","",538;1000,"32","16.66",264241,m,520,"1"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",269703,timeout,2984,"0"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",272703,timeout,2994,"0"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",275702,timeout,2992,"0"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","",456;1000,"27","16.66",276157,m,442,"1"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","",607;1000,60;36,"16.66",279308,m,601,"1"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",284701,timeout,2994,"0"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",287700,timeout,2994,"0"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",290699,timeout,2995,"0"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",482;1000,"28","16.66",291181,m,479,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",296698,timeout,2995,"0"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",299698,timeout,2995,"0"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",302697,timeout,2995,"0"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",305697,timeout,2994,"0"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",308696,timeout,2995,"0"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","",443;1000,"26","16.66",309139,m,438,"1"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",320627,timeout,1482,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",323628,timeout,2995,"0"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",326627,timeout,2985,"0"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",484;1000,"28","16.66",327110,m,472,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",660;1000,60;39,"16.66",330285,m,654,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",335625,timeout,2988,"0"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",338625,timeout,2994,"0"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",711;1000,"42","16.66",339335,m,699,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",344623,timeout,2988,"0"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","",578;1000,"34","16.66",345201,m,569,"1"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",350622,timeout,2989,"0"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",353622,timeout,2987,"0"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",356621,timeout,2984,"0"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",359621,timeout,2993,"0"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",362620,timeout,2990,"0"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","",455;1000,"27","16.66",363074,m,446,"1"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",368619,timeout,2982,"0"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",371619,timeout,2993,"0"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",374619,timeout,2997,"0"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",377618,timeout,2989,"0"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",380617,timeout,2988,"0"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",383617,timeout,2987,"0"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","",493;1000,"29","16.66",384109,m,474,"1"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",393582,timeout,1479,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",396580,timeout,2982,"0"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",399581,timeout,2994,"0"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",402580,timeout,2982,"0"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","",395;1000,"23","16.66",402974,m,389,"1"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","",445;1000,60;26,"16.66",406024,m,431,"1"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","",351;1000,60;20,"16.66",408929,m,338,"1"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","",408;1000,60;24,"16.66",411986,m,393,"1"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","",393;1000,60;23,"16.66",414970,m,381,"1"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",418690,m,1104,"1"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",421721,m,1134,"1"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","",917;1000,"54","16.66",424492,m,905,"1"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",427899,m,1314,"1"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","",668;1000,"40","16.66",430242,m,659,"1"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","",659;1000,60;39,"16.66",433233,m,643,"1"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","",414;1000,60;24,"16.66",435987,m,398,"1"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","",615;1000,60;36,"16.66",439188,m,608,"1"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","",448;1000,60;26,"16.66",442020,m,433,"1"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","",512;1000,60;30,"16.66",445084,m,501,"1"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","",522;1000,60;31,"16.66",448093,m,505,"1"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","",452;1000,60;27,"16.66",451023,m,435,"1"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",532;1000,60;31,"16.66",454102,m,516,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","",492;1000,60;29,"16.66",457062,m,487,"1"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","",584;1000,60;34,"16.66",460153,m,579,"1"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",476967,timeout,1478,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",479967,timeout,2980,"0"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",482966,timeout,2984,"0"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",485965,timeout,2983,"0"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","",408;1000,"24","16.66",486373,m,392,"1"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","",633;1000,60;37,"16.66",489597,m,617,"1"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",514;1000,60;30,"16.66",492477,m,502,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","",595;1000,60;35,"16.66",495558,m,580,"1"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","",441;1000,60;26,"16.66",498403,m,431,"1"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","",554;1000,60;33,"16.66",501516,m,539,"1"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","",542;1000,60;32,"16.66",504503,m,534,"1"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","",573;1000,60;34,"16.66",507534,m,558,"1"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","",583;1000,60;34,"16.66",510543,m,574,"1"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","",649;1000,60;38,"16.66",513609,m,634,"1"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","",583;1000,60;34,"16.66",516542,m,579,"1"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","",489;1000,60;29,"16.66",519448,m,473,"1"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","",477;1000,60;28,"16.66",522435,m,466,"1"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","",492;1000,60;29,"16.66",525450,m,475,"1"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","",523;1000,60;31,"16.66",528479,m,506,"1"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","",565;1000,60;33,"16.66",531522,m,550,"1"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","",432;1000,60;25,"16.66",534387,m,420,"1"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","",432;1000,60;25,"16.66",537388,m,422,"1"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","",409;1000,60;24,"16.66",540364,m,392,"1"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","",578;1000,60;34,"16.66",543533,m,573,"1"
