browser,version,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s
Firefox,"116.0",MacOS,en-CA,2023-08-22_01:37:18,2023-08-21_21:37:18,2023-06-07_23:08:25,https://www.testable.org/experiment/11502/795217/start?token=av22,539.694

rowNo,type,stim1,stimFormat,key,label,presTime,responseOptions,responseWindow,keyboard,if,then,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
"123",test,S,word,m,3p14_2C,"1000",waitResponseWindow,"3000",m,"","",450;1000,"26","16.67",223669,m,439,"1"
"124",test,D,word,m,3p15_2,"1000",waitResponseWindow,"3000",m,"","","1001",60;60,"16.68",229221,timeout,2994,"0"
"126",test,"",word,"",placeholder5,"",waitResponseWindow,"1500",m,"","","","","",241654,timeout,1484,""
"127",test,E,word,m,2t1_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",244654,timeout,2991,"0"
"128",test,S,word,m,2t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",247654,timeout,2988,"0"
"129",test,M,word,m,2t3_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",250655,timeout,2991,"0"
"130",test,A,word,m,2t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",253655,timeout,2990,"0"
"131",test,M,word,m,2t5_1C,"1000",waitResponseWindow,"3000",m,"","",427;999,"25","16.66",254082,m,417,"1"
"132",test,I,word,m,2t6_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",259655,timeout,2989,"0"
"133",test,M,word,m,2t7_1C,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",262655,timeout,2992,"0"
"134",test,C,word,m,2t8_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",265655,timeout,2991,"0"
"135",test,P,word,m,2t9_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",268656,timeout,2992,"0"
"136",test,S,word,m,2t10_1,"1000",waitResponseWindow,"3000",m,"","","999","60","16.66",271656,timeout,2988,"0"
"137",test,P,word,m,2t11_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",274656,timeout,2989,"0"
"138",test,S,word,m,2t12_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",277656,timeout,2990,"0"
"139",test,D,word,m,2t13_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",280656,timeout,2991,"0"
"140",test,I,word,m,2t14_1,"1000",waitResponseWindow,"3000",m,"","","1001","60","16.68",283657,timeout,2993,"0"
"141",test,O,word,m,2t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",286657,timeout,2991,"0"
"142",test,I,word,m,2t16_1C,"1000",waitResponseWindow,"3000",m,"","",420;1000,"24","16.67",287076,m,411,"1"
"143",test,S,word,m,2t17_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.67",292657,timeout,2993,"0"
"144",test,D,word,m,2t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",295658,timeout,2992,"0"
"145",test,B,word,m,2t19_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",298658,timeout,2988,"0"
"146",test,T,word,m,2t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",301657,timeout,2986,"0"
"147",test,C,word,m,2t21_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",304658,timeout,2989,"0"
"148",test,T,word,m,2t22_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",307658,timeout,2988,"0"
"150",test,"",word,"",placeholder6,"",waitResponseWindow,"1500",m,"","","","","",311158,timeout,1490,""
"151",test,K,word,m,2t1_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",314158,timeout,2989,"0"
"152",test,S,word,m,2t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",317159,timeout,2990,"0"
"153",test,K,word,m,2t3_2C,"1000",waitResponseWindow,"3000",m,"","",348;1000,"20","16.67",317506,m,339,"1"
"154",test,S,word,m,2t4_2C,"1000",waitResponseWindow,"3000",m,"","",354;1000,60;21,"16.67",320511,m,344,"1"
"155",test,D,word,m,2t5_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.67",326159,timeout,2992,"0"
"156",test,H,word,m,2t6_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",329159,timeout,2992,"0"
"157",test,D,word,m,2t7_2C,"1000",waitResponseWindow,"3000",m,"","",402;1000,"24","16.67",329560,m,393,"1"
"158",test,T,word,m,2t8_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.67",335160,timeout,2992,"0"
"159",test,D,word,m,2t9_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",338160,timeout,2989,"0"
"160",test,B,word,m,2t10_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",341160,timeout,2988,"0"
"161",test,I,word,m,2t11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",344160,timeout,2986,"0"
"162",test,R,word,m,2t12_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",347160,timeout,2986,"0"
"163",test,C,word,m,2t13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",350160,timeout,2987,"0"
"164",test,E,word,m,2t14_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",353161,timeout,2988,"0"
"165",test,C,word,m,2t15_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",356160,timeout,2987,"0"
"166",test,A,word,m,2t16_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",359161,timeout,2987,"0"
"167",test,O,word,m,2t17_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",362161,timeout,2987,"0"
"168",test,C,word,m,2t18_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",365161,timeout,2987,"0"
"169",test,M,word,m,2t19_2,"1000",waitResponseWindow,"3000",m,"","","999","60","16.65",368162,timeout,2989,"0"
"170",test,E,word,m,2t20_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",371161,timeout,2982,"0"
"171",test,R,word,m,2t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",374162,timeout,2986,"0"
"172",test,E,word,m,2t22_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",377162,timeout,2988,"0"
"174",test,"",word,"",placeholder7,"",waitResponseWindow,"1500",m,"","","","","",395779,timeout,1474,""
"175",test,C,word,m,3t1_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",398780,timeout,2991,"0"
"176",test,P,word,m,3t2_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",401779,timeout,2990,"0"
"177",test,R,word,m,3t3_1,"1000",waitResponseWindow,"3000",m,"","","1001","60","16.68",404780,timeout,2992,"0"
"178",test,L,word,m,3t4_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",407780,timeout,2992,"0"
"179",test,H,word,m,3t5_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",410781,timeout,2992,"0"
"180",test,R,word,m,3t6_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",413781,timeout,2990,"0"
"181",test,L,word,m,3t7_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",416781,timeout,2988,"0"
"182",test,H,word,m,3t8_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",419781,timeout,2992,"0"
"183",test,M,word,m,3t9_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",422782,timeout,2991,"0"
"184",test,O,word,m,3t10_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",425781,timeout,2990,"0"
"185",test,T,word,m,3t11_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",428781,timeout,2990,"0"
"186",test,M,word,m,3t12_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",431781,timeout,2990,"0"
"187",test,S,word,m,3t13_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",434782,timeout,2992,"0"
"188",test,I,word,m,3t14_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",437782,timeout,2992,"0"
"189",test,A,word,m,3t15_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",440783,timeout,2992,"0"
"190",test,E,word,m,3t16_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",443782,timeout,2992,"0"
"191",test,C,word,m,3t17_1,"1000",waitResponseWindow,"3000",m,"","","1001","60","16.68",446783,timeout,2992,"0"
"192",test,M,word,m,3t18_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",449784,timeout,2991,"0"
"193",test,E,word,m,3t19_1C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",452783,timeout,2991,"0"
"194",test,R,word,m,3t20_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",455783,timeout,2992,"0"
"195",test,M,word,m,3t21_1C,"1000",waitResponseWindow,"3000",m,"","",395;999,"23","16.67",456178,m,387,"1"
"196",test,H,word,m,3t22_1,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.66",461783,timeout,2991,"0"
"197",test,T,word,m,3t23_1,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",464783,timeout,2987,"0"
"199",test,"",word,"",placeholder8,"",waitResponseWindow,"1500",m,"","","","","",467701,timeout,1489,""
"200",test,O,word,m,3t1_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",470701,timeout,2994,"0"
"201",test,L,word,m,3t2_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",473701,timeout,2990,"0"
"202",test,D,word,m,3t3_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",476701,timeout,2990,"0"
"203",test,K,word,m,3t4_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",479701,timeout,2992,"0"
"204",test,I,word,m,3t5_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",482701,timeout,2990,"0"
"205",test,D,word,m,3t6_2C,"1000",waitResponseWindow,"3000",m,"","",453;1000,"27","16.65",483154,m,444,"1"
"206",test,A,word,m,3t7_2,"1000",waitResponseWindow,"3000",m,"","","1000",60;60,"16.67",488702,timeout,2993,"0"
"207",test,E,word,m,3t8_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",491701,timeout,2991,"0"
"208",test,B,word,m,3t9_2,"1000",waitResponseWindow,"3000",m,"","","1001","60","16.68",494702,timeout,2992,"0"
"209",test,S,word,m,3t10_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",497703,timeout,2991,"0"
"210",test,P,word,m,3t11_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",500703,timeout,2989,"0"
"211",test,B,word,m,3t12_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",503703,timeout,2991,"0"
"212",test,C,word,m,3t13_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",506703,timeout,2992,"0"
"213",test,P,word,m,3t14_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",509703,timeout,2992,"0"
"214",test,R,word,m,3t15_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",512703,timeout,2991,"0"
"215",test,C,word,m,3t16_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",515703,timeout,2989,"0"
"216",test,S,word,m,3t17_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",518704,timeout,2990,"0"
"217",test,R,word,m,3t18_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",521704,timeout,2992,"0"
"218",test,K,word,m,3t19_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",524703,timeout,2989,"0"
"219",test,C,word,m,3t20_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.66",527703,timeout,2991,"0"
"220",test,S,word,m,3t21_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",530703,timeout,2987,"0"
"221",test,K,word,m,3t22_2C,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",533704,timeout,2992,"0"
"222",test,T,word,m,3t23_2,"1000",waitResponseWindow,"3000",m,"","","1000","60","16.67",536705,timeout,2989,"0"
